1 input_13_2_1 Attacking three targets.asc  Jan 22 2018 17:05:25
  0  0 81
time            lconv           vmach           pdynmc          VAEL1           
VAEL2           VAEL3           psiblx          thtblx          phiblx          
alppx           phipx           alphax          betax           ppx             
qqx             rrx             SBEL1           SBEL2           SBEL3           
dvbe            hbe             psivlx          thtvlx          anx             
ayx             vmass           thrust          fmasse          stmarg          
realq1          realq2          wnq             zetq            gavail          
gmax            trcond          epy             epz             thtpb           
psipb           ththb           phihb           EAHH1           EAHH2           
EAHH3           sigdpy          sigdpz          ehbe            EWBEB1          
EWBEB2          EWBEB3          EFSPB1          EFSPB2          EFSPB3          
EVBE1           EVBE2           EVBE3           ESTTC1          ESTTC2          
ESTTC3          ancomx          alcomx          all             ann             
psiobcx         thtobcx         wacl            phicomx         rrcomx          
dpx             dqx             drx             miss            MISS_P1         
MISS_P2         MISS_P3         dbt             psiplx          thtplx          
critmax         
1.40007         -2.82694        32999.8         10479.6         -99.7736        
390.537         99.7736         35.3715         -47.8584        1.1021          
-0.284416       1110            0               250.005         0.746936        
0               0               6.3838          0.0703191       1.66965         
3               0               0.00819978      -0.028011       0               
0               0.0588102       -3.07492        0               0.0285079       
0.00784446      0               0               -0.376754       -1.48259e-005   
-3.1533e-006    -1.05169e-006   -0.00439218     -0.00243204     -0.0104164      
-0.252775       0.198393        -0.580109       -7.12591        4.33697         
-45.0248        0.657386        -0.0053213      -0.0053213      0.657386        
3.21651         -11.2748        2               0               0               
-0.0044398      -1.64068        0.739145        0.406023        -0.333976       
0.2309          0               0.445618        0               0               
100             15              1               
3.002           0               0.936234        25163.2         -2.52175        
22.8883         0.0467461       -4.82569        -5.62593        0               
0.327551        95.3566         -0.0294215      0.313781        -0.0104237      
-1.90191        0.0494171       873.977         1.56704         -6957.27        
290.554         6957.27         0.075502        -5.66156        -0.00279636     
-0.0268519      1360            11145.7         0.00242707      0.530849        
0               0               2.72784         0.0496663       2.23566         
2.26522         0               0               0               0               
0               0               0               0               0               
0               0               0               2.17473         2.70417e-006    
1.79409e-006    7.388e-006      -0.00142023     -6.69943e-005   -0.00403369     
-0.0676257      0.0218247       0.041426        -1.43223        -1.94605        
6.02882         1.41831         0.198271        0.198271        1.41831         
21.6806         -6.37653        2               0               0               
0.000100593     0.0209687       0.0856397       0               0               
0               0               34342           0               0               
100             16              1               
78.479          0               1.23337         55901.1         -3.39327        
19.8933         -0.0395788      28.2681         -33.1106        -0.072416       
1.19942         -124.886        -0.685897       -0.983615       0.254047        
-1.46554        0.35181         28850           7730.63         -4900.79        
403.33          4900.79         30.3371         -31.9206        -0.16174        
0.226458        1110            0               250.005         0.675212        
0               0               4.76264         0.0571196       2.68382         
3               0               -0.00679271     0.00187566      -0.188478       
0.0541427       0.197063        2.86335         0               0.000288925     
-0.00567047     -0.0823522      0.023586        -2.48378        2.68852e-006    
3.08554e-006    5.71109e-006    0.000329778     0.000997433     -0.00305956     
-0.314548       0.0164338       -0.381586       -20.8442        -2.28687        
-9.31035        -2.87328        0.862706        2.79945         -9.32371        
3.06944         -11.0684        2               0               0               
2.24623e-005    0.404132        -0.514812       0               0               
0               0               6881.5          0               0               
100             16              1               
95.908          2               1.14584         83537.4         -1.80807        
0.685966        0.0229173       33.9755         -45.201         0.477022        
3.00629         14.9816         2.90452         0.776882        -0.896213       
0.907905        -3.0487         32999.7         10479.9         -99.9631        
390.809         99.9631         35.4569         -48.2219        1.04524         
-0.282996       1110            0               250.005         0.742224        
0               0               6.34209         0.0703931       1.73746         
3               0               0.00491105      -0.0312649      0               
0               0.0571327       -3.04896        0               0.0314791       
0.00300343      0               0               -7.19091        2.55137e-007    
-8.75266e-006   -1.83347e-006   -0.000689406    0.00209318      -0.00644975     
-0.282188       0.0745584       -0.426498       -26.1291        -1.48851        
-16.2706        0.652674        -0.00573893     -0.00573893     0.652674        
3.06944         -11.0684        2               0               0               
-0.00500178     -1.52387        0.74995         0.42391         -0.303869       
0.295572        0               0.420399        0               0               
100             16              1               
3.002           0               0.936232        25163.1         -2.46124        
23.5771         -0.0174399      -4.81667        -5.62421        0.00275108      
0.312428        95.1844         -0.0278409      0.306845        -0.0107335      
-1.89945        0.0603173       873.978         1.5803          -6957.28        
290.555         6957.28         0.0775679       -5.66141        -0.00247861     
-0.0250633      1360            11145.7         0.00242707      0.530759        
0               0               2.72701         0.0496666       2.23702         
2.26522         0               0               0               0               
0               0               0               0               0               
0               0               0               0.968604        3.68336e-006    
1.98721e-006    -2.85682e-006   -0.00108155     -0.00398511     -0.00351803     
0.0490958       -0.0408619      -0.0485706      -2.57183        -0.194803       
4.69154         1.41869         0.19918         0.19918         1.41869         
21.7707         -6.32906        2               0               0               
0.000115719     0.0228714       0.100635        0               0               
0               0               34342           0               0               
100             17              1               
78.457          0               1.23338         55899.3         -3.52689        
20.0107         0.0639317       28.3739         -33.1187        -0.00983957     
1.15153         -126.893        -0.691039       -0.920517       0.173378        
-1.50455        0.419137        28835.7         7754.32         -4901.18        
403.382         4901.18         30.5148         -31.9187        -0.162318       
0.211371        1110            0               250.005         0.673868        
0               0               4.75333         0.0571499       2.69646         
3               0               -0.00730081     0.00137532      -0.188647       
0.048811        0.195488        2.89297         0               0.000411086     
-0.00679042     -0.0832023      0.0206416       3.22508         6.02018e-006    
1.43853e-006    -3.40538e-006   0.00117726      -0.00353051     -0.00222186     
-0.0415527      -0.488943       -0.306887       -7.14882        -21.5476        
-7.04808        -2.90373        0.753878        2.4492          -9.43364        
3.25189         -11.1296        2               0               0               
0.000457191     0.403992        -0.499279       0               0               
0               0               6881.27         0               0               
100             17              1               
95.884          2               1.14591         83548.6         -1.76213        
0.700884        -0.0185373      33.824          -45.3278        0.397331        
2.89038         10.1585         2.84536         0.509609        -0.550109       
1.10707         -2.43341        32999.8         10479.7         -99.8702        
390.824         99.8702         34.9103         -48.2918        1.01324         
-0.17853        1110            0               250.005         0.740629        
0               0               6.3278          0.0704267       1.79026         
3               0               0.00690834      -0.0243503      0               
0               0.0551147       -3.00248        0               0.0249739       
0.00290695      0               0               1.12597         -8.97633e-007   
5.16323e-006    1.69694e-006    -0.00129233     -0.00317118     0.000207853     
0.0673193       -0.595886       -0.338258       -7.00577        -30.6843        
-12.7373        0.65295         -0.00395329     -0.00395329     0.65295         
3.25189         -11.1296        2               0               0               
-0.00387686     -1.53154        0.560607        0.342843        -0.276023       
0.203353        -2.77556e-017   0.34803         0               0               
100             17              1               
3.002           0               0.936233        25163.1         -2.51558        
22.9586         0.0400507       -4.8163         -5.62507        0.0139481       
0.317916        95.3556         -0.0287335      0.3065          -0.0117558      
-1.9026         0.0437675       873.978         1.58106         -6957.28        
290.555         6957.28         0.0776142       -5.66143        -0.00268493     
-0.0259152      1360            11145.7         0.00242707      0.530792        
0               0               2.72731         0.0496665       2.23653         
2.26522         0               0               0               0               
0               0               0               0               0               
0               0               0               1.49342         -2.57326e-005   
5.08156e-006    1.17289e-007    -0.00122822     -0.00375912     -0.00377165     
0.0475873       -0.0384049      0.0301081       4.48539         6.22161         
6.84366         1.41686         0.19715         0.19715         1.41686         
21.7929         -6.31161        2               0               0               
9.56437e-005    0.0213192       0.0881264       0               0               
0               0               34342           0               0               
100             18              1               
78.512          0               1.23327         55808.6         -3.53785        
20.0565         0.0779646       28.4145         -33.2502        -0.163152       
1.19682         -128.21         -0.740145       -0.940117       0.160575        
-1.41921        0.311201        28850.7         7752.31         -4913.2         
403.303         4913.2          30.5371         -32.0001        -0.173363       
0.216329        1110            0               250.005         0.67518         
0               0               4.75841         0.0570882       2.68502         
3               0               -0.00684369     0.00165305      -0.188223       
0.0495467       0.194117        2.88946         0               -0.000284397    
-0.00741142     -0.0818803      0.0215203       3.91491         -2.48134e-005   
4.81654e-006    -1.98707e-007   -0.000856736    -0.00550167     -0.00462934     
-0.218956       -0.292415       0.0584521       -8.66045        -8.29003        
11.4799         -2.89218        0.797063        2.55306         -9.26389        
3.20751         -10.9575        2               0               0               
0.000226825     0.42644         -0.504304       0               0               
0               0               6881.48         0               0               
100             18              1               
95.937          2               1.14644         83625.2         -1.51347        
0.769235        -0.236101       33.4981         -45.2997        0.302016        
3.08941         14.4815         2.99121         0.772148        -0.864904       
1.23916         -2.93607        32999.7         10480           -99.9678        
391.008         99.9678         34.9892         -48.4069        1.07754         
-0.283663       1110            0               250.005         0.744428        
0               0               6.36801         0.0703467       1.69831         
3               0               0.00781969      -0.0289523      0               
0               0.0564167       -3.06358        0               0.0293678       
0.00584856      0               0               0.58356         -1.64941e-005   
5.83201e-006    9.84791e-007    -0.000765645    -0.00538087     0.00294294      
-0.188043       -0.2111         0.00890565      -11.8704        -13.2839        
11.8858         0.651692        -0.00552083     -0.00552083     0.651692        
3.20751         -10.9575        2               0               0               
-0.00480985     -1.59579        0.740465        0.411604        -0.325494       
0.251936        0               0.404956        0               0               
100             18              1               
3.002           0               0.936231        25162.9         -2.50535        
23.0687         0.02406         -4.82185        -5.61735        0.0196366       
0.31825         94.3431         -0.0236397      0.311267        -0.0106187      
-1.90074        0.0532951       873.978         1.57647         -6957.29        
290.554         6957.29         0.076823        -5.65881        -0.00216726     
-0.0260674      1360            11145.7         0.00242707      0.530793        
0               0               2.72732         0.0496664       2.23648         
2.2652          0               0               0               0               
0               0               0               0               0               
0               0               0               2.71198         -2.60888e-006   
1.12586e-006    -1.09603e-006   0.00218609      -0.00260305     0.00122949      
0.076427        -0.027996       -0.0139626      1.94819         1.2704          
13.078          1.41834         0.201594        0.201594        1.41834         
21.8342         -6.23308        2               0               0               
0.000121749     0.0179024       0.0858348       0               0               
0               0               34342           0               0               
100             19              1               
78.492          0               1.23398         55959           -3.34525        
19.8695         -0.0866864      28.2623         -33.3854        -0.0634851      
1.11147         -132.426        -0.749624       -0.820112       0.150135        
-1.53968        0.339975        28838.4         7748.41         -4900.42        
403.57          4900.42         30.5251         -32.1254        -0.174439       
0.189926        1110            0               250.005         0.672484        
0               0               4.74676         0.0571775       2.70674         
3               0               -0.00724834     0.00138981      -0.18405        
0.0509866       0.19001         2.87476         0               0.000637459     
-0.00820169     -0.0808653      0.0216421       -0.603231       -3.03103e-006   
1.10205e-006    -6.42022e-007   -0.000413241    -0.00302693     0.000657429     
0.395007        -0.0696679      0.292326        24.2232         0.59331         
26.7258         -2.88806        0.811846        2.57138         -9.14743        
3.1026          -11.024         2               0               0               
0.000522741     0.428468        -0.451072       0               0               
0               0               6881.4          0               0               
100             19              1               
95.906          2               1.14619         83588.9         -1.78455        
0.690365        0.00352174      33.8635         -45.252         0.349703        
2.8654          11.3916         2.80927         0.565776        -0.633836       
1.00649         -2.6051         32999.8         10479.8         -99.9378        
390.921         99.9378         35.0355         -48.1785        1.00183         
-0.199863       1110            0               250.005         0.7402          
0               0               6.32564         0.0704323       1.80118         
3               0               0.00665867      -0.0258112      0               
0               0.0552896       -3.00638        0               0.0264159       
0.00381233      0               0               -3.02142        -1.54921e-005   
5.53534e-006    5.16023e-006    -0.000562094    -0.00115152     0.00440071      
0.410293        -0.141785       0.292626        31.384          -1.42413        
31.6757         0.653634        -0.00442817     -0.00442817     0.653634        
3.1026          -11.024         2               0               0               
-0.00423418     -1.49843        0.602096        0.365493        -0.285706       
0.227941        0               0.358503        0               0               
100             19              1               
3.002           0               0.936231        25163           -2.49168        
23.229          0.0132109       -4.82119        -5.62094        0.00918178      
0.314085        94.8177         -0.0261618      0.310397        -0.0111271      
-1.901          0.0553483       873.978         1.57504         -6957.29        
290.554         6957.29         0.0766077       -5.65983        -0.00234487     
-0.0254086      1360            11145.7         0.00242707      0.530768        
0               0               2.72709         0.0496665       2.23686         
2.26521         0               0               0               0               
0               0               0               0               0               
0               0               0               -2.8191         -1.50114e-005   
-1.56892e-006   -1.54984e-006   0.00283549      -0.0022087      -0.000775192    
0.0320236       0.0509532       -0.0919661      3.32352         -0.904236       
-6.31494        1.42035         0.200065        0.200065        1.42035         
21.8129         -6.19019        2               0               0               
0.000113539     0.0204549       0.0946506       0               0               
0               0               34342           0               0               
100             20              1               
78.398          0               1.2345          56171.7         -3.59725        
19.9952         0.108815        28.3913         -33.3287        -0.106815       
1.19357         -125.937        -0.700266       -0.965963       0.218171        
-1.44746        0.296883        28814.5         7741.88         -4875.71        
403.812         4875.71         30.4694         -32.1226        -0.165775       
0.223774        1110            0               250.005         0.674612        
0               0               4.77076         0.0571879       2.68392         
3               0               -0.00659531     0.00160284      -0.179913       
0.048488        0.185599        2.88248         0               -0.000100958    
-0.00737505     -0.0788518      0.0208841       -6.76681        -1.45365e-005   
-2.00714e-006   -1.31535e-006   0.00144248      -0.00152035     -0.00052362     
0.530372        0.00838191      -0.0826788      29.9068         1.86723         
-12.0872        -2.88963        0.806239        2.48566         -8.90883        
2.93294         -10.6214        2               0               0               
1.21062e-005    0.408085        -0.506443       0               0               
0               0               6881.07         0               0               
100             20              1               
95.808          2               1.14503         83419.1         -1.65764        
0.722877        -0.107014       33.6483         -44.715         0.304354        
2.97021         11.6176         2.90959         0.597905        -0.652204       
1.21528         -2.55214        32999.7         10479.3         -99.9565        
390.515         99.9565         34.858          -47.7411        1.03875         
-0.21357        1110            0               250.005         0.741973        
0               0               6.33445         0.0704084       1.75545         
3               0               0.00743481      -0.0258443      0               
0               0.0543218       -3.02659        0               0.0265363       
0.00300811      0               0               -9.09174        -3.98439e-006   
-2.82698e-006   -5.3878e-006    -0.000417178    2.44356e-005    -0.000504586    
0.574607        0.0239462       -0.106288       39.6175         1.65473         
-13.8059        0.661023        -0.00441997     -0.00441997     0.661023        
2.93294         -10.6214        2               0               0               
-0.00401743     -1.56168        0.622623        0.366963        -0.300383       
0.210789        2.77556e-017    0.357495        0               0               
100             20              1               
3.002           0               0.936232        25163.1         -2.45935        
23.5998         -0.0184072      -4.82803        -5.62262        0.000473574     
0.32135         94.8928         -0.027006       0.315474        -0.0106404      
-1.90116        0.0532766       873.977         1.56307         -6957.28        
290.554         6957.28         0.0748488       -5.66067        -0.0024393      
-0.0259951      1360            11145.7         0.00242707      0.530812        
0               0               2.7275          0.0496664       2.23622         
2.26522         0               0               0               0               
0               0               0               0               0               
0               0               0               -3.38058        -1.89358e-006   
1.48579e-006    7.22714e-007    0.0058781       0.00124211      -0.00211605     
-0.0122002      0.0251506       -0.14166        1.29142         3.38874         
-0.865463       1.41584         0.199693        0.199693        1.41584         
21.8168         -6.41658        2               0               0               
0.00011516      0.0211247       0.0966062       0               0               
0               0               34342           0               0               
100             21              1               
78.436          0               1.23404         56092.5         -3.35798        
19.8054         -0.0724988      28.4053         -33.3326        -0.0501085      
1.14787         -125.795        -0.671439       -0.931057       0.147931        
-1.37848        0.150313        28832.7         7723.84         -4881.32        
403.659         4881.32         30.529          -32.1519        -0.158553       
0.215416        1110            0               250.005         0.673507        
0               0               4.7595          0.0572041       2.69642         
3               0               -0.00647406     0.00178829      -0.181525       
0.0518008       0.188774        2.86724         0               -5.64995e-006   
-0.00673161     -0.0786467      0.0224383       -2.88038        -8.23491e-007   
7.88048e-007    7.63558e-007    0.00611957      0.00166336      -0.00247513     
0.0696175       0.147689        -0.432695       -0.603785       7.55227         
-28.4389        -2.87304        0.86349         2.66914         -8.8809         
2.83054         -10.9208        2               0               0               
-0.00026119     0.393567        -0.48545        0               0               
0               0               6880.97         0               0               
100             21              1               
95.849          2               1.14529         83457.7         -1.77485        
0.685329        0.000220549     34.2742         -44.9183        0.317698        
2.86374         10.5206         2.8159          0.522719        -0.578045       
1.06316         -2.4735         32999.8         10479.5         -99.9025        
390.615         99.9025         35.3768         -47.8498        1.002           
-0.182856       1110            0               250.005         0.740516        
0               0               6.32278         0.0704371       1.80355         
3               0               0.00667925      -0.0253419      0               
0               0.055715        -2.99912        0               0.026058        
0.00364248      0               0               -8.19443        1.60776e-006    
1.57583e-006    3.8872e-006     0.00727335      -0.000853466    -0.00419289     
0.113183        0.209236        -0.3514         1.09276         10.6922         
-35.1289        0.657926        -0.00411276     -0.00411276     0.657926        
2.83054         -10.9208        2               0               0               
-0.00396283     -1.5052         0.572318        0.355981        -0.283259       
0.215608        0               0.352681        0               0               
100             21              1               
3.002           0               0.93623         25162.8         -2.48519        
23.3012         0.00509613      -4.83496        -5.61049        0               
0.321765        93.439          -0.0192012      0.319517        -0.0105644      
-1.89898        0.0576484       873.977         1.54446         -6957.31        
290.552         6957.31         0.0719392       -5.65629        -0.00167917     
-0.0260438      1360            11145.7         0.00242707      0.530813        
0               0               2.7275          0.0496663       2.23616         
2.26519         0               0               0               0               
0               0               0               0               0               
0               0               0               -3.22461        -9.97383e-006   
3.17987e-006    -1.35426e-006   0.00436139      0.00637209      0.00615248      
-0.0652657      -0.0302181      0.0673382       -4.07658        9.24293         
-5.68975        1.41777         0.20132         0.20132         1.41777         
21.7286         -6.25571        2               0               0               
0.000130625     0.0163113       0.0985404       0               0               
0               0               34342           0               0               
100             22              1               
78.555          0               1.23388         55917.6         -3.23418        
19.7835         -0.166248       28.2877         -33.483         -0.125174       
1.22691         -127.806        -0.751339       -0.968294       0.204115        
-1.53165        0.456822        28866.8         7713.3          -4905.17        
403.472         4905.17         30.3812         -32.2228        -0.176166       
0.223055        1110            0               250.005         0.675768        
0               0               4.76749         0.057089        2.67651         
3               0               -0.00635748     0.00211459      -0.183878       
0.0567288       0.19288         2.84646         0               -0.000368847    
-0.0059538      -0.0816073      0.0240514       -3.3886         -9.00916e-006   
2.978e-006      -1.91224e-006   -8.78213e-005   0.00833636      0.0059049       
0.168129        0.677375        0.577764        8.87342         36.9286         
17.4916         -2.86596        0.88671         2.85741         -9.23552        
3.37912         -11.0752        2               0               0               
0.000575194     0.440146        -0.522999       0               0               
0               0               6881.29         0               0               
100             22              1               
95.968          2               1.14649         83633.6         -1.63187        
0.747849        -0.138026       34.8028         -45.198         0.297678        
2.93673         11.1664         2.88129         0.568498        -0.645728       
1.33215         -2.56823        32999.7         10480.1         -99.8939        
391.042         99.8939         35.9864         -48.1934        1.02901         
-0.202595       1110            0               250.005         0.741002        
0               0               6.33496         0.0704109       1.76801         
3               0               0.00948285      -0.0266658      0               
0               0.0564279       -3.00448        0               0.027607        
0.00704965      0               0               0.256289        -1.44661e-005   
3.84551e-007    -1.17491e-006   -0.00399076     0.00701316      0.00851432      
0.000200382     0.754776        0.644966        10.6194         49.05           
28.1702         0.653155        -0.00441921     -0.00441921     0.653155        
3.37912         -11.0752        2               0               0               
-0.00411811     -1.5528         0.598422        0.391924        -0.335427       
0.202715        0               0.379511        0               0               
100             22              1               
3.002           0               0.936235        25163.3         -2.43944        
23.8227         -0.0432934      -4.82522        -5.62867        0.00219967      
0.331582        95.6395         -0.0308814      0.312729        -0.0108074      
-1.89998        0.0543295       873.977         1.56196         -6957.27        
290.554         6957.27         0.0749091       -5.66287        -0.0030165      
-0.0274182      1360            11145.7         0.00242707      0.530873        
0               0               2.72807         0.0496663       2.23531         
2.26523         0               0               0               0               
0               0               0               0               0               
0               0               0               10.1538         3.11536e-006    
5.17246e-006    -6.68095e-006   -0.000821028    0.000981038     -0.00629584     
-0.0215104      0.0110544       0.0319353       -1.77264        12.466          
-12.0308        1.4191          0.201469        0.201469        1.4191          
21.6751         -6.30677        2               0               0               
9.04235e-005    0.0211263       0.0786745       0               0               
0               0               34342           0               0               
100             23              1               
78.417          0               1.23395         56130.5         -3.19674        
19.6235         -0.188126       28.3209         -33.2024        -0.0551868      
1.2053          -123.131        -0.657937       -1.00794        0.260672        
-1.43025        0.325555        28837           7703.77         -4874.44        
403.611         4874.44         30.3512         -32.0416        -0.155779       
0.233108        1110            0               250.005         0.675149        
0               0               4.77236         0.0571851       2.68101         
3               0               -0.00659659     0.00191171      -0.182678       
0.0555089       0.190903        2.85017         0               -9.17067e-005   
-0.0068976      -0.0800265      0.0239724       13.5891         2.81935e-006    
4.866e-006      -5.65169e-006   -0.00277279     0.00147729      -0.00558887     
-0.173435       0.204728        -0.59379        -9.3092         27.3764         
-33.3096        -2.86123        0.901853        2.85131         -9.04612        
2.96457         -11.1787        2               0               0               
-8.75999e-005   0.401259        -0.522804       0               0               
0               0               6881.35         0               0               
100             23              1               
95.838          2               1.14487         83398.6         -2.09521        
0.559681        0.304831        34.7673         -44.9149        0.389957        
2.79877         10.7714         2.74898         0.52276         -0.59998        
0.846911        -2.60853        32999.9         10479.5         -99.7672        
390.483         99.7672         35.8654         -47.7783        0.977028        
-0.18181        1110            0               250.005         0.739815        
0               0               6.31375         0.0704583       1.83391         
3               0               0.00558144      -0.0257793      0               
0               0.0550154       -2.9842         0               0.0263803       
0.00173208      0               0               12.9315         7.22692e-006    
9.88238e-006    -2.67861e-006   -0.00316507     0.000115773     -0.00858475     
-0.0813402      0.135158        -0.746508       -11.7352        30.0974         
-45.0047        0.658016        -0.00431934     -0.00431934     0.658016        
2.96457         -11.1787        2               0               0               
-0.00421581     -1.45506        0.574147        0.367569        -0.278894       
0.239427        6.93889e-018    0.441382        0               0               
100             23              1               
3.002           0               0.936233        25163.1         -2.47824        
23.3833         0.00019915      -4.82763        -5.6264         0               
0.317952        95.3664         -0.0296225      0.315343        -0.011024       
-1.90217        0.0469835       873.977         1.56378         -6957.27        
290.554         6957.27         0.0751289       -5.66181        -0.00266501     
-0.0257578      1360            11145.7         0.00242707      0.530792        
0               0               2.72732         0.0496665       2.23653         
2.26522         0               0               0               0               
0               0               0               0               0               
0               0               0               0.167245        -1.77849e-006   
1.6018e-006     5.37575e-006    -0.00631472     0.000778409     -0.00437812     
-0.0477564      -0.0261629      0.0871781       2.22812         1.71999         
10.3824         1.41736         0.200955        0.200955        1.41736         
21.7779         -6.24548        2               0               0               
0.000103527     0.0222344       0.0935705       0               0               
0               0               34342           0               0               
100             24              1               
78.524          0               1.23306         55791.5         -3.76209        
20.2373         0.260284        28.3566         -33.2334        -0.0458304      
1.21963         -128.501        -0.758175       -0.952991       0.159811        
-1.52251        0.223874        28861.6         7734.73         -4912.92        
403.218         4912.92         30.4668         -31.9653        -0.177279       
0.220052        1110            0               250.005         0.675889        
0               0               4.76241         0.0570749       2.6791          
3               0               -0.00648639     0.00200373      -0.188477       
0.0536162       0.196576        2.86505         0               0.000267773     
-0.00619858     -0.0817378      0.0234433       1.75572         -1.80855e-006   
2.03219e-006    4.74031e-006    -0.000946234    0.00260432      -0.00427952     
-0.541382       0.0365801       -0.323432       -26.3338        1.41184         
3.48366         -2.87283        0.864197        2.78049         -9.24312        
3.04654         -11.1275        2               0               0               
-3.72126e-005   0.442287        -0.505465       0               0               
0               0               6881.49         0               0               
100             24              1               
95.953          2               1.14633         83610.2         -1.43813        
0.78349         -0.297678       33.8153         -45.263         0.469507        
3.12578         15.5209         3.01151         0.835904        -0.929804       
1.38091         -2.95329        32999.7         10480.1         -99.8758        
390.978         99.8758         35.3898         -48.3913        1.0863          
-0.309257       1110            0               250.005         0.745525        
0               0               6.37824         0.0703289       1.68189         
3               0               0.00957759      -0.0296965      0               
0               0.0567416       -3.08357        0               0.0302357       
0.00823019      0               0               -0.563131       -9.80388e-006   
-9.1599e-007    3.8523e-006     0.00221185      -0.000624516    -0.00840367     
-0.455644       0.127138        -0.427035       -35.4203        2.65562         
-3.18097        0.651837        -0.00572815     -0.00572815     0.651837        
3.04654         -11.1275        2               0               0               
-0.00474978     -1.61055        0.78036         0.426917        -0.35351        
0.23935         0               0.419013        0               0               
100             24              1               
3.002           0               0.936231        25162.9         -2.48941        
23.2538         0.0100136       -4.82727        -5.61728        -0              
0.317488        94.3262         -0.0237938      0.314521        -0.0107228      
-1.90098        0.0451276       873.978         1.56091         -6957.3         
290.553         6957.3          0.0746485       -5.65848        -0.00211596     
-0.025686       1360            11145.7         0.00242707      0.530788        
0               0               2.72728         0.0496664       2.23655         
2.2652          0               0               0               0               
0               0               0               0               0               
0               0               0               -5.12251        -1.93955e-006   
9.67522e-007    5.52289e-006    -0.00211204     0.00155273      0.00166831      
-0.0102921      -0.0640476      -0.0323756      -0.85527        -4.43764        
6.24799         1.41839         0.200008        0.200008        1.41839         
21.8094         -6.29959        2               0               0               
0.000120999     0.0190389       0.0961917       0               0               
0               0               34342           0               0               
100             25              1               
78.564          0               1.23369         55826.9         -3.48925        
20.0284         0.0394511       28.4218         -33.3681        -0.0576443      
1.2089          -127.441        -0.734951       -0.959729       0.206967        
-1.51312        0.287658        28859           7744.57         -4916.08        
403.416         4916.08         30.5263         -32.1194        -0.171996       
0.221133        1110            0               250.005         0.675351        
0               0               4.76062         0.0570716       2.68177         
3               0               -0.00645226     0.00192366      -0.186521       
0.0514871       0.193919        2.87554         0               -0.000219695    
-0.00648214     -0.0818562      0.0220886       -8.3721         -9.14406e-007   
1.79557e-006    3.7904e-006     -0.0047599      0.00116655      0.0008629       
0.0796574       0.220989        0.49495         8.63916         6.29122         
33.5449         -2.88665        0.816839        2.62189         -9.2656         
2.99924         -11.1069        2               0               0               
1.15221e-005    0.430775        -0.506963       0               0               
0               0               6881.56         0               0               
100             25              1               
95.981          2               1.14674         83668.5         -1.4679         
0.773972        -0.271976       33.5523         -45.221         0.478591        
3.13275         15.6551         3.01638         0.844864        -0.932236       
1.14204         -2.97574        32999.7         10480.2         -99.9521        
391.111         99.9521         35.1373         -48.3546        1.09139         
-0.312077       1110            0               250.005         0.745576        
0               0               6.38143         0.0703232       1.67791         
3               0               0.0059639       -0.0289188      0               
0               0.0576878       -3.09433        0               0.0292515       
0.00513493      0               0               -8.78645        -1.31563e-005   
-5.20866e-006   1.06519e-007    -0.00602022     0.000792216     0.0113087       
0.0323231       0.192174        0.419707        9.68672         9.96966         
41.1406         0.651468        -0.00574549     -0.00574549     0.651468        
2.99924         -11.1069        2               0               0               
-0.00475364     -1.59306        0.794369        0.401008        -0.296197       
0.270322        0               0.396299        0               0               
100             25              1               
3.002           0               0.93623         25162.9         -2.51188        
22.9889         0.0266978       -4.8157         -5.61283        -0.00689291     
0.312883        93.8201         -0.0202637      0.30347         -0.00878626     
-1.89832        0.0665763       873.978         1.56712         -6957.3         
290.553         6957.3          0.0750956       -5.65751        -0.00182458     
-0.0253646      1360            11145.7         0.00242707      0.530761        
0               0               2.72702         0.0496665       2.23696         
2.2652          0               0               0               0               
0               0               0               0               0               
0               0               0               -5.59257        7.74679e-006    
-1.58303e-006   3.24698e-006    -0.00295398     -0.00024567     0.00401783      
-0.0752007      0.0576674       0.0156947       -4.89757        -3.39839        
-0.430919       1.41765         0.199276        0.199276        1.41765         
21.6964         -6.28726        2               0               0               
0.000144834     0.017223        0.0940874       0               0               
0               0               34342           0               0               
100             26              1               
78.575          0               1.23302         55702.7         -3.18284        
19.7909         -0.195489       28.3394         -33.1609        -0.0255036      
1.15704         -126.078        -0.680483       -0.933829       0.184581        
-1.52931        0.338954        28870.5         7744.39         -4925.6         
403.16          4925.6          30.4779         -31.9684        -0.159596       
0.214344        1110            0               250.005         0.674165        
0               0               4.74676         0.0570815       2.69605         
3               0               -0.00700152     0.00179135      -0.192983       
0.0528736       0.199687        2.8757          0               0.000441857     
-0.00713116     -0.0844978      0.0227975       -1.22754        8.19291e-006    
-1.96067e-006   3.39132e-006    -0.00118871     0.000816575     0.00409818      
-0.260902       -0.0924571      0.353515        -17.7378        -4.38553        
15.9454         -2.8874         0.814193        2.70176         -9.58136        
3.19464         -11.303         2               0               0               
0.000220391     0.400925        -0.496504       0               0               
0               0               6881.41         0               0               
100             26              1               
96.004          2               1.14714         83727.4         -2.09809        
0.580842        0.283679        34.4241         -45.8083        0.38978         
2.81572         10.447          2.76865         0.510279        -0.575776       
0.908416        -2.53807        32999.8         10480.3         -99.8946        
391.259         99.8946         35.526          -48.6943        0.987715        
-0.177622       1110            0               250.005         0.739194        
0               0               6.32247         0.0704424       1.8222          
3               0               0.00555446      -0.0258228      0               
0               0.0550066       -2.99268        0               0.0264169       
