1 input_9_1_1 AGM6 Test Case.asc - no wind ' AGM6 ' Jan 22 2018 17:05:30
  0  0 81
time            lconv           vmach           pdynmc          VAEL1           
VAEL2           VAEL3           psiblx          thtblx          phiblx          
alppx           phipx           alphax          betax           ppx             
qqx             rrx             SBEL1           SBEL2           SBEL3           
dvbe            hbe             psivlx          thtvlx          anx             
ayx             vmass           thrust          fmasse          stmarg          
realq1          realq2          wnq             zetq            gavail          
gmax            trcond          epy             epz             thtpb           
psipb           ththb           phihb           EAHH1           EAHH2           
EAHH3           sigdpy          sigdpz          ehbe            EWBEB1          
EWBEB2          EWBEB3          EFSPB1          EFSPB2          EFSPB3          
EVBE1           EVBE2           EVBE3           ESTTC1          ESTTC2          
ESTTC3          ancomx          alcomx          all             ann             
psiobcx         thtobcx         wacl            phicomx         rrcomx          
dpx             dqx             drx             miss            MISS_P1         
MISS_P2         MISS_P3         dbt             psiplx          thtplx          
critmax         
0.014702        0               0.262135        0               0               
100             9               1               
3.002           0               0.929893        25030           0               
0               0               -0              -5.70075        -0.00687108     
0.0434082       175.162         -0.0428261      0.00362452      -5.55935e-005   
-1.92377        -0.00122425     873.948         -0.0117778      -6957.32        
290.58          6957.32         -0.00178869     -5.65793        -0.0033812      
-0.000344841    1360            11199.5         0.00242707      0.52593         
0               0               2.69395         0.0500992       2.24438         
2.24827         0               0               0               0               
0               0               0               0               0               
0               0               0               -1.0774         1.59617e-006    
2.59745e-006    6.43758e-006    0.0054409       0.00346452      0.000931236     
0.0156097       0.0504616       0.0759438       -4.46828        8.82038         
11.4117         1.4207          0.186792        0.186792        1.4207          
16.9148         -5.96089        2               0               0               
8.51983e-007    0.0166636       0.00211662      0               0               
0               0               34334.2         0               0               
100             10              1               
79.165          0               1.2126          56356.6         0               
0               0               27.7668         -31.7059        -0.038655       
0.846019        -112.827        -0.328225       -0.779744       0.134473        
-1.48159        0.218401        28961.7         7303.33         -4902.52        
389.172         4902.52         26.8533         -31.3748        -0.0798735      
0.179433        1110            0               250.005         0.677431        
0               0               4.77825         0.0587777       2.77415         
3               0               -0.00717908     0.00107675      -0.211196       
0.0232174       0.212179        3.0346          0               -0.00046053     
-0.00753317     -0.0910094      0.010797        -2.2502         1.61519e-006    
2.61749e-006    5.74197e-006    0.00752384      0.00272942      0.00232614      
0.218804        0.352444        -0.00503604     1.44625         22.5624         
10.1066         -2.97755        0.36631         1.22867         -9.98723        
1.19568         -12.3559        2               0               0               
3.70519e-005    0.209625        -0.403745       0               0               
0               0               6886.35         0               0               
100             10              1               
97.386          2               1.09937         84711.7         0               
0               0               30.5789         -44.9705        0.221988        
3.02676         5.79675         3.0113          0.305561        -0.420353       
2.16391         -1.36971        33339.8         9760.19         -99.8384        
373.685         99.8384         31.0197         -47.9838        1.08765         
-0.112254       1110            0               250.005         0.759123        
0               0               6.50782         0.0744987       1.69597         
3               0               0.0140315       -0.0105751      0               
0               0.0573638       3.08177         0               0.00977165      
0.0147912       0               0               -3.39807        7.16661e-006    
-2.99864e-006   -2.80034e-006   0.00575269      0.00459199      -0.000453714    
0.277787        0.473284        0.0948148       5.86739         30.0855         
10.966          0.655064        -0.00267999     -0.00267999     0.655064        
1.19568         -12.3559        2               0               0               
-0.00216944     -1.68817        0.329437        0.283697        -0.283686       
0.00252894      0               0.241058        0               0               
100             10              1               
3.002           0               0.929893        25030           0               
0               0               0               -5.69766        -0.0144384      
0.041293        -176.263        -0.040755       -0.00266187     -0.000405479    
-1.92372        0.000312919     873.948         0.00867461      -6957.32        
290.58          6957.32         0.0013206       -5.65691        -0.0032193      
0.000254334     1360            11199.5         0.00242707      0.525913        
0               0               2.69381         0.0500993       2.24457         
2.24827         0               0               0               0               
0               0               0               0               0               
0               0               0               2.66806         -7.5558e-006    
7.63258e-007    1.50147e-007    0.000176301     -0.00258143     0.00259526      
0.0220626       -0.05161        0.0263955       -7.01223        -8.01583        
-13.4526        1.41904         0.186844        0.186844        1.41904         
16.9293         -6.07176        2               0               0               
-1.69155e-006   0.0159653       -0.00154232     0               0               
0               0               34334.2         0               0               
100             11              1               
79.284          0               1.2123          56081.1         0               
0               0               27.8651         -31.6263        -0.10134        
0.804619        -109.248        -0.265266       -0.759624       0.128517        
-1.42683        0.167492        28981.7         7334.46         -4935.58        
388.912         4935.58         26.9751         -31.3592        -0.0637528      
0.174062        1110            0               250.005         0.677551        
0               0               4.76548         0.0586647       2.78624         
3               0               -0.00764897     0.00074609      -0.218341       
0.0197085       0.219696        3.05241         0               8.43235e-005    
-0.0069684      -0.0928483      0.00995428      3.06469         -8.09158e-006   
1.04611e-006    3.02791e-007    0.00280037      -0.00146304     0.0022004       
-0.00386931     0.113159        0.67714         -8.55657        -5.75357        
18.1006         -2.98173        0.330618        1.13137         -10.2034        
1.18496         -12.6237        2               0               0               
-2.89761e-005   0.184739        -0.388551       0               0               
0               0               6886.47         0               0               
100             11              1               
97.504          2               1.10128         85004.2         0               
0               0               30.2863         -45.5958        0.10848         
2.98698         4.92236         2.97597         0.256184        -0.370085       
2.02232         -1.20313        33340.3         9760.34         -99.9401        
374.331         99.9401         30.6665         -48.5731        1.07667         
-0.092765       1110            0               250.005         0.758332        
0               0               6.50984         0.0744862       1.71016         
3               0               0.0118443       -0.00966878     0               
0               0.0559149       3.07473         0               0.00897944      
0.0116957       0               0               -2.38115        -8.20219e-006   
1.72831e-006    -1.34401e-006   0.00400407      -0.00229306     0.00967551      
-0.00648814     0.197916        0.750547        -8.40073        -3.2329         
30.7943         0.648334        -0.00234147     -0.00234147     0.648334        
1.18496         -12.6237        2               0               0               
-0.00191538     -1.67412        0.289014        0.23881         -0.23878        
0.00376357      0               0.205599        0               0               
100             11              1               
3.002           0               0.929895        25030.2         0               
0               0               -0              -5.71141        0.0127975       
0.0507445       177.894         -0.0503437      0.00185149      0.000145096     
-1.92455        -0.000161979    873.947         -0.0057327      -6957.29        
290.581         6957.29         -0.000880118    -5.66107        -0.00397465     
-0.000176738    1360            11199.5         0.00242707      0.525989        
0               0               2.69446         0.0500988       2.24374         
2.24829         0               0               0               0               
0               0               0               0               0               
0               0               0               2.7259          2.22387e-006    
1.74945e-006    -3.1207e-006    0.000949871     0.00178473      -0.00509314     
0.0605767       -0.0753876      -0.0816154      -3.60004        -4.61332        
-16.0351        1.41756         0.189935        0.189935        1.41756         
17.0199         -5.98769        2               0               0               
8.17042e-007    0.0192573       0.00106174      0               0               
0               0               34334.2         0               0               
100             12              1               
79.1            0               1.21279         56480.5         0               
0               0               27.9429         -31.7004        -0.0450148      
0.874716        -110.728        -0.309613       -0.818078       0.167919        
-1.43742        0.26031         28935.2         7322.19         -4888.33        
389.302         4888.33         26.9843         -31.3878        -0.0752894      
0.188755        1110            0               250.005         0.677357        
0               0               4.78426         0.0588285       2.76598         
3               0               -0.00739075     0.000599155     -0.208177       
0.0170864       0.209743        3.06276         0               -0.000259384    
-0.00652412     -0.0894318      0.00834699      0.316017        1.21943e-006    
2.22866e-006    -2.82548e-006   0.00180551      0.00319826      -0.00535355     
0.113251        0.00171385      -0.579136       1.52703         -11.7176        
-42.2621        -2.98598        0.28968         0.951739        -9.81038        
1.06816         -12.6158        2               0               0               
6.99418e-005    0.206619        -0.420053       0               0               
0               0               6886.18         0               0               
100             12              1               
97.318          2               1.09873         84613.1         0               
0               0               30.0345         -44.776         0.200608        
2.97135         4.86406         2.96066         0.251834        -0.35407        
1.95275         -1.24929        33339.5         9760.1          -99.8032        
373.467         99.8032         30.3951         -47.7384        1.06565         
-0.0896245      1110            0               250.005         0.757351        
0               0               6.48895         0.0745441       1.72396         
3               0               0.0114825       -0.00979816     0               
0               0.0566078       3.0885          0               0.00914941      
0.0123577       0               0               1.34916         -1.12009e-005   
3.1346e-006     -3.91499e-007   0.00222621      0.000140114     -0.00661095     
0.195574        0.0825107       -0.642756       4.1474          -10.8727        
-53.4237        0.65833         -0.0023267      -0.0023267      0.65833         
1.06816         -12.6158        2               0               0               
-0.00191938     -1.65652        0.29224         0.240416        -0.240128       
0.01178         0               0.238566        0               0               
100             12              1               
3.002           0               0.929894        25030.1         0               
0               0               -0.00308964     -5.70617        0               
0.047309        174.38          -0.04669        0.00459423      -0.000383877    
-1.92418        -0.000857147    873.947         -0.0146773      -6957.31        
290.581         6957.31         -0.0022359      -5.65949        -0.00368542     
-0.000435522    1360            11199.5         0.00242707      0.525962        
0               0               2.69422         0.050099        2.24404         
2.24828         0               0               0               0               
0               0               0               0               0               
0               0               0               -0.399854       -4.9134e-006    
-3.67349e-006   5.46144e-006    -0.00291913     0.00433115      -0.0021113      
0.019426        -0.0353686      0.0595235       2.21699         -0.233506       
-9.85525        1.41737         0.189061        0.189061        1.41737         
16.916          -6.09277        2               0               0               
6.05724e-007    0.0179407       0.00268845      0               0               
0               0               34334.2         0               0               
100             13              1               
79.145          0               1.21268         56422           0               
0               0               27.7029         -31.6752        -0.0786111      
0.78521         -109.044        -0.256215       -0.742221       0.15558         
-1.39219        0.269635        28957.7         7296            -4894.85        
389.237         4894.85         26.8327         -31.417         -0.0621771      
0.170676        1110            0               250.005         0.677403        
0               0               4.77841         0.0587877       2.79014         
3               0               -0.00754794     0.000791168     -0.210469       
0.0244087       0.212984        3.02729         0               0.000164727     
-0.00628639     -0.0906408      0.0112178       0.192784        -5.40875e-006   
-2.71802e-006   4.24148e-006    -0.00531202     0.00383219      -0.0017698      
-0.245893       0.372759        -0.175597       -3.19602        17.3109         
-14.4494        -2.97559        0.381889        1.27731         -9.95248        
1.40945         -12.5941        2               0               0               
0.000192741     0.17568         -0.385455       0               0               
0               0               6886.02         0               0               
100             13              1               
97.364          2               1.0989          84637.1         0               
0               0               30.7114         -44.7853        0.177596        
3.04382         5.57272         3.02945         0.295444        -0.411682       
2.15273         -1.38808        33339.5         9760.09         -99.9926        
373.523         99.9926         31.1392         -47.8165        1.0937          
-0.107691       1110            0               250.005         0.759157        
0               0               6.50735         0.0745065       1.68947         
3               0               0.0136689       -0.0116836      0               
0               0.0582226       3.0915          0               0.0109677       
0.015592        0               0               -2.8851         -8.18932e-006   
-4.08545e-006   -7.65149e-007   -0.00664056     0.00380397      -0.00378347     
-0.335924       0.423123        -0.274509       -8.42463        24.2635         
-18.4445        0.656735        -0.00268798     -0.00268798     0.656735        
1.40945         -12.5941        2               0               0               
-0.00222787     -1.69622        0.325453        0.284841        -0.28472        
0.00832275      0               0.279447        0               0               
100             13              1               
3.002           0               0.929892        25029.9         0               
0               0               -0              -5.6947         -0              
0.0390891       176.666         -0.038547       0.00224537      1.8227e-005     
-1.92335        -0.000842337    873.948         -0.00721162     -6957.33        
290.58          6957.33         -0.00110408     -5.65616        -0.00304525     
-0.000215133    1360            11199.5         0.00242707      0.525895        
0               0               2.69366         0.0500995       2.24476         
2.24826         0               0               0               0               
0               0               0               0               0               
0               0               0               4.48562         2.08334e-006    
1.15439e-006    2.52314e-006    -0.00557368     0.00221536      0.00431235      
0.0439046       -0.0112343      -0.0512747      -3.30985        1.80168         
-28.0703        1.41419         0.184971        0.184971        1.41419         
16.9248         -6.0832         2               0               0               
4.60279e-007    0.0152486       0.0012955       0               0               
0               0               34334.2         0               0               
100             14              1               
79.188          0               1.21248         56291.1         0               
0               0               27.9324         -31.6027        -0.0262903      
0.850248        -106.768        -0.245305       -0.814081       0.191202        
-1.44822        0.269945        28962.4         7316.22         -4909.73        
389.097         4909.73         26.9789         -31.3541        -0.0593617      
0.187577        1110            0               250.005         0.677478        
0               0               4.77588         0.0587562       2.77328         
3               0               -0.00736494     0.000887249     -0.214522       
0.0194235       0.215298        3.05357         0               -0.000313758    
-0.00765492     -0.0928018      0.00880863      5.06816         3.66763e-006    
1.19548e-006    1.06122e-006    -0.00639726     0.00289996      0.0043389       
-0.285303       -0.152835       -0.0179409      -9.88789        -2.75969        
-29.8363        -2.98564        0.293179        1.00194         -10.2034        
0.817588        -12.7696        2               0               0               
0.000163164     0.173236        -0.410228       0               0               
0               0               6886.45         0               0               
100             14              1               
97.409          2               1.09981         84777.7         0               
0               0               30.4565         -45.0713        0.227898        
3.0513          4.15067         3.0433          0.220747        -0.331669       
2.16033         -1.15316        33339.8         9760.15         -99.9828        
373.833         99.9828         30.7705         -48.1166        1.09991         
-0.0791184      1110            0               250.005         0.760268        
0               0               6.5202          0.0744697       1.6831          
3               0               0.0139171       -0.00915779     0               
0               0.0574821       3.10394         0               0.00858049      
0.0139523       0               0               2.16893         9.1947e-006     
-1.60965e-006   -5.41626e-006   -0.00760714     -0.00061795     0.00120757      
-0.371132       -0.252159       -0.0773504      -16.1764        -6.26276        
-30.6099        0.653637        -0.00218123     -0.00218123     0.653637        
0.817588        -12.7696        2               0               0               
-0.00184774     -1.71672        0.256825        0.264283        -0.26413        
-0.00900265     0               0.251727        0               0               
100             14              1               
3.002           0               0.929892        25030           0               
0               0               -0              -5.6963         0.0171979       
0.0402333       178.499         -0.0397565      0.00104194      0.00101198      
-1.92357        0.00011177      873.948         -0.00383959     -6957.32        
290.58          6957.32         -0.000570891    -5.65655        -0.00314108     
-0.000100221    1360            11199.5         0.00242707      0.525905        
0               0               2.69373         0.0500994       2.24466         
2.24826         0               0               0               0               
0               0               0               0               0               
0               0               0               -4.13571        1.764e-005      
-1.30249e-006   4.23329e-006    -0.00491785     0.00105632      0.00335864      
-0.0720912      0.0656224       0.0249931       -4.45907        3.68065         
0.595944        1.41857         0.187998        0.187998        1.41857         
17.0036         -6.02658        2               0               0               
2.5938e-006     0.0156625       0.000590369     0               0               
0               0               34334.2         0               0               
100             15              1               
79.285          0               1.2123          56091.2         0               
0               0               27.9174         -31.6147        0.0697718       
0.784145        -109.518        -0.261989       -0.739071       0.0959275       
-1.464          0.18109         28981           7333.22         -4934.26        
388.92          4934.26         27.0525         -31.3488        -0.0628481      
0.168712        1110            0               250.005         0.677551        
0               0               4.76508         0.0586641       2.79164         
3               0               -0.00775333     0.000650267     -0.219527       
0.0187305       0.22034         3.05815         0               3.31074e-005    
-0.00804896     -0.0946304      0.00836472      1.88133         1.73827e-005    
-7.70113e-007   3.25628e-006    -0.00611774     0.00117804      0.00190288      
-0.215415       -0.254432       0.371066        -10.8538        0.154026        
22.2976         -2.98762        0.272289        0.94936         -10.4166        
1.18617         -13.0152        2               0               0               
1.66204e-005    0.18366         -0.387534       0               0               
0               0               6886.4          0               0               
100             15              1               
97.505          2               1.10121         84994.1         0               
0               0               30.2802         -45.5784        0.332876        
2.98238         4.68238         2.97244         0.243348        -0.3651         
2.07085         -1.27266        33340.3         9760.38         -99.8916        
374.308         99.8916         30.6235         -48.5532        1.07555         
-0.0864531      1110            0               250.005         0.7583          
0               0               6.50909         0.074488        1.71246         
3               0               0.0130152       -0.010962       0               
0               0.0574102       3.11177         0               0.0105579       
0.0135707       0               0               0.565019        1.50207e-005    
-3.3482e-006    -3.9706e-006    -0.00342582     0.0016772       0.0050988       
-0.264584       -0.474591       0.326388        -15.3835        -5.87759        
28.5271         0.64772         -0.00237667     -0.00237667     0.64772         
1.18617         -13.0152        2               0               0               
-0.00201287     -1.66823        0.287852        0.261506        -0.26118        
0.0130422       0               0.219353        0               0               
100             15              1               
3.002           0               0.929893        25030           0               
0               0               0               -5.70094        -0.00727525     
0.0435032       -176.435        -0.0429918      -0.00267851     -0.00101978     
-1.92384        0.000505062     873.948         0.00868853      -6957.32        
290.58          6957.32         0.00132193      -5.65795        -0.00339486     
0.000255613     1360            11199.5         0.00242707      0.525931        
0               0               2.69396         0.0500992       2.24437         
2.24827         0               0               0               0               
0               0               0               0               0               
0               0               0               -3.03521        -1.85824e-005   
2.55265e-006    -1.63481e-006   0.00110042      -0.00258122     0.000787719     
0.0414159       -0.00465055     0.0328919       8.03099         -0.588633       
11.3818         1.41905         0.186587        0.186587        1.41905         
16.9593         -6.02825        2               0               0               
-3.26417e-006   0.0167397       -0.00155307     0               0               
0               0               34334.2         0               0               
100             16              1               
79.189          0               1.21239         56266.7         0               
0               0               27.9014         -31.6475        -0.131541       
0.813266        -112.111        -0.306121       -0.753442       0.129261        
-1.42814        0.220794        28959.1         7326.49         -4911.9         
389.058         4911.9          27.0185         -31.34          -0.0741252      
0.173001        1110            0               250.005         0.677515        
0               0               4.77355         0.0587412       2.78323         
3               0               -0.00727852     0.00087897      -0.214928       
0.0172779       0.21569         3.06361         0               -0.000510186    
-0.00681508     -0.0919631      0.00848696      -1.48213        -1.77822e-005   
1.93091e-006    -1.6309e-006    0.00197264      -0.00198868     0.00121668      
0.25138         0.0853379       0.242002        19.5346         -2.57719        
21.566          -2.98639        0.285422        0.965749        -10.1047        
1.24418         -12.6404        2               0               0               
7.33161e-005    0.201067        -0.390805       0               0               
0               0               6886.4          0               0               
100             16              1               
97.41           2               1.09995         84799.9         0               
0               0               30.3272         -45.1538        0.0501014       
3.02383         3.61674         3.01781         0.190661        -0.313893       
2.25995         -1.17868        33339.8         9760.15         -99.9899        
373.882         99.9899         30.6106         -48.1731        1.08991         
-0.06659        1110            0               250.005         0.759608        
0               0               6.51365         0.0744785       1.69556         
3               0               0.0150483       -0.0104163      0               
0               0.0578215       3.13064         0               0.0102639       
0.0156532       0               0               -3.36372        -1.77055e-005   
-3.78346e-007   5.12463e-007    0.000693109     -0.000814433    0.00234262      
0.230922        0.261956        0.268832        24.0716         0.076328        
26.131          0.652079        -0.00214852     -0.00214852     0.652079        
1.24418         -12.6404        2               0               0               
-0.00189595     -1.70305        0.235605        0.295188        -0.294985       
-0.0109307      0               0.287641        0               0               
100             16              1               
3.002           0               0.929893        25030           0               
0               0               0.0125228       -5.69986        0.0215352       
0.0437332       -167.354        -0.0422567      -0.00948137     0.000317462     
-1.92386        0.00136         873.948         0.0288373       -6957.32        
290.58          6957.32         0.00442744      -5.6576         -0.00333313     
0.000885187     1360            11199.5         0.00242707      0.525933        
0               0               2.69397         0.0500992       2.24435         
2.24827         0               0               0               0               
0               0               0               0               0               
0               0               0               -1.79894        1.34408e-006    
2.78098e-006    -1.06197e-005   0.00337451      -0.00850572     0.00156803      
-0.0236245      -0.0419495      -0.0337517      -4.03541        0.0730316       
0.858081        1.41952         0.187306        0.187306        1.41952         
16.9586         -6.08054        2               0               0               
-3.77227e-006   0.0161513       -0.00543308     0               0               
0               0               34334.2         0               0               
100             17              1               
79.155          0               1.21253         56297.1         0               
0               0               27.8848         -31.5872        -0.0106309      
0.770216        -112.49         -0.294629       -0.711624       0.0813551       
-1.44167        0.145183        28940.7         7355.18         -4909.55        
389.114         4909.55         27.0521         -31.2899        -0.0712213      
0.163426        1110            0               250.005         0.677465        
0               0               4.77281         0.0587382       2.7946          
3               0               -0.00735763     0.000665056     -0.214642       
0.013763        0.215409        3.07526         0               0.000549282     
-0.00718142     -0.0923125      0.00636019      -6.80446        1.07531e-006    
1.91237e-006    -9.78556e-006   0.00162568      -0.00853251     0.00204102      
0.158327        -0.983209       -0.259776       -1.63093        -42.015         
-17.3985        -2.99241        0.213275        0.723238        -10.1476        
1.03483         -12.7253        2               0               0               
-5.29014e-006   0.194678        -0.370307       0               0               
0               0               6886.16         0               0               
100             17              1               
97.375          2               1.10001         84809.4         0               
0               0               29.6268         -45.2257        0.188595        
2.95081         3.83423         2.94421         0.197233        -0.303949       
1.9381          -1.10528        33339.8         9760.16         -99.8508        
373.901         99.8508         29.9095         -48.1716        1.06081         
-0.069289       1110            0               250.005         0.758341        
0               0               6.50131         0.0745031       1.72973         
3               0               0.0115537       -0.00856068     0               
0               0.0571653       3.1053          0               0.00817326      
0.0120818       0               0               -5.10513        -2.3197e-006    
-8.87604e-007   -3.82918e-006   -0.000718753    -0.0107921      -0.00151739     
0.219897        -1.2231         -0.19096        1.88933         -61.9968        
-21.1934        0.652485        -0.00201821     -0.00201821     0.652485        
1.03483         -12.7253        2               0               0               
-0.00171237     -1.66029        0.237975        0.232854        -0.232851       
0.00110509      0               0.202553        0               0               
100             17              1               
3.002           0               0.929893        25030.1         0               
0               0               -0              -5.70203        -0.0123974      
0.044189        178.526         -0.0437531      0.00112618      0.000661605     
-1.92392        -0.000962874    873.948         -0.00399034     -6957.31        
290.58          6957.31         -0.000593794    -5.65828        -0.00345521     
-0.000107914    1360            11199.5         0.00242707      0.525937        
0               0               2.69401         0.0500992       2.24432         
2.24827         0               0               0               0               
0               0               0               0               0               
0               0               0               4.35416         1.32462e-005    
-2.50402e-007   4.92436e-006    0.00138656      0.00112131      0.000163287     
-0.040273       0.00099721      -0.012084       1.41836         -3.24047        
0.326887        1.4172          0.188207        0.188207        1.4172          
17.0496         -6.04438        2               0               0               
1.6096e-006     0.0170253       0.000643307     0               0               
0               0               34334.2         0               0               
100             18              1               
79.148          0               1.21288         56421.9         0               
0               0               27.8112         -31.7234        0.010136        
0.821874        -112.412        -0.31336        -0.75978        0.124911        
-1.45422        0.206211        28950.2         7313.66         -4897.23        
389.287         4897.23         26.9211         -31.4067        -0.0761195      
0.174929        1110            0               250.005         0.677327        
0               0               4.77951         0.0587882       2.78035         
3               0               -0.00740383     0.000758938     -0.210259       
0.0204312       0.210616        3.04554         0               0.000181667     
-0.00794465     -0.0903722      0.00964331      6.12307         1.25216e-005    
4.70158e-007    3.99813e-006    -0.000510754    0.000472697     0.00118307      
0.294677        0.119931        -0.0587411      15.4878         4.105           
-0.246175       -2.98177        0.330219        1.09835         -9.9177         
1.10493         -12.4723        2               0               0               
4.02166e-005    0.204375        -0.394478       0               0               
0               0               6886.12         0               0               
100             18              1               
97.364          2               1.09928         84697.6         0               
0               0               30.3037         -44.9139        0.28396         
3.00083         5.45856         2.98723         0.285326        -0.404197       
2.18849         -1.30941        33339.7         9760.17         -99.812         
373.653         99.812          30.7089         -47.9034        1.07725         
-0.104118       1110            0               250.005         0.758273        
0               0               6.49897         0.0745157       1.70844         
3               0               0.014142        -0.0107674      0               
0               0.0558135       3.096           0               0.0101332       
0.0142017       0               0               5.53132         8.10399e-006    
-1.92809e-006   -2.62694e-006   -0.00351104     0.00176772      0.00161887      
0.32913         0.0762979       -0.102987       20.9341         6.23266         
-1.78584        0.657106        -0.00259561     -0.00259561     0.657106        
1.10493         -12.4723        2               0               0               
-0.00213906     -1.6777         0.312301        0.288071        -0.288069       
0.000919885     -1.38778e-017   0.252847        0               0               
100             18              1               
3.002           0               0.929896        25030.2         0               
0               0               -0              -5.71204        0               
0.0512108       176.582         -0.0507569      0.00303181      0.000597458     
-1.92453        -0.000665324    873.947         -0.0096666      -6957.29        
290.581         6957.29         -0.001473       -5.66129        -0.00400673     
-0.000288281    1360            11199.5         0.00242707      0.525993        
0               0               2.69449         0.0500988       2.2437          
2.24829         0               0               0               0               
0               0               0               0               0               
0               0               0               6.44424         1.07903e-005    
-1.19602e-007   -3.95409e-006   0.0029861       0.00287251      -0.00541442     
0.055233        0.0316253       -0.0303775      2.17429         2.89908         
-16.1776        1.41866         0.186276        0.186276        1.41866         
17.0578         -6.0888         2               0               0               
2.50523e-006    0.0193832       0.00176308      0               0               
0               0               34334.2         0               0               
100             19              1               
79.062          0               1.21288         56594           0               
0               0               27.7988         -31.629         -0.0186488      
0.779478        -107.457        -0.233841       -0.743563       0.141065        
-1.4038         0.242206        28935.7         7293.83         -4874.39        
389.401         4874.39         26.9276         -31.3924        -0.056951       
0.171396        1110            0               250.005         0.677328        
0               0               4.78508         0.0588505       2.79105         
3               0               -0.00715623     0.000929918     -0.207292       
0.022166        0.209254        3.03646         0               -0.000209436    
-0.00612957     -0.0893613      0.0101187       3.27259         9.44077e-006    
6.59422e-008    -3.27637e-006   0.00431098      0.00308302      -0.00458245     
0.0605974       0.241967        -0.70871        2.47387         8.41651         
-50.9131        -2.97946        0.350495        1.15353         -9.80581        
1.43508         -12.469         2               0               0               
0.000158015     0.16295         -0.386745       0               0               
0               0               6886.08         0               0               
100             19              1               
97.282          2               1.09785         84477.4         0               
0               0               30.5568         -44.4514        0.235042        
3.05203         4.79866         3.04135         0.255196        -0.355605       
2.16762         -1.25643        33339.2         9759.99         -99.894         
373.169         99.894          30.9177         -47.4948        1.09479         
-0.0922208      1110            0               250.005         0.758374        
0               0               6.49771         0.0745406       1.68888         
3               0               0.0139344       -0.0105985      0               
0               0.0578219       3.0992          0               0.00993309      
0.0148213       0               0               7.0528          -1.86608e-006   
1.17976e-006    9.76044e-007    0.00420537      0.00502601      -0.0109743      
0.121948        0.350004        -0.70917        3.99999         14.108          
-63.5952        0.661734        -0.00238797     -0.00238797     0.661734        
1.43508         -12.469         2               0               0               
-0.00202651     -1.7059         0.286606        0.275406        -0.275398       
-0.00216747     0               0.225921        0               0               
100             19              1               
3.002           0               0.929893        25030           0               
0               0               0               -5.70086        0.0163662       
0.0434544       -179.701        -0.0430252      -0.000224191    0.000181429     
-1.92394        0.000739581     873.948         0.00129562      -6957.32        
290.58          6957.32         0.000178164     -5.65784        -0.00339847     
2.15248e-005    1360            11199.5         0.00242707      0.525931        
0               0               2.69396         0.0500992       2.24438         
2.24827         0               0               0               0               
0               0               0               0               0               
0               0               0               0.361357        1.51122e-006    
-7.75814e-006   -6.02185e-006   -0.00733693     -0.000254306    0.000767651     
-0.00194735     -0.0212145      -0.0183463      10.4276         5.76247         
-16.7965        1.41547         0.188068        0.188068        1.41547         
16.9431         -6.19368        2               0               0               
6.84666e-007    0.0167677       -0.000127215    0               0               
0               0               34334.2         0               0               
100             20              1               
79.26           0               1.21197         56058.8         0               
0               0               27.8794         -31.4422        -0.0120218      
0.758671        -108.189        -0.236829       -0.720747       0.0775842       
-1.46027        0.151886        28979.5         7335.18         -4934.45        
388.811         4934.45         27.0368         -31.2026        -0.0572046      
0.164288        1110            0               250.005         0.677682        
0               0               4.76333         0.0586583       2.79851         
3               0               -0.00761677     0.000839725     -0.22246        
0.0185574       0.222614        3.05987         0               -0.000188044    
-0.00828736     -0.0944891      0.00941888      1.57563         1.68335e-006    
-8.39874e-006   -4.37707e-006   -0.00614565     0.000320185     0.00087557      
-0.891294       -0.547836       0.332002        -27.4197        -17.0217        
-2.37469        -2.98425        0.307033        1.06946         -10.3948        
1.15337         -12.9733        2               0               0               
-1.26121e-005   0.162864        -0.37916        0               0               
0               0               6886.68         0               0               
100             20              1               
97.49           2               1.10109         84977.9         0               
0               0               30.3045         -45.6375        0.203669        
3.00279         4.40235         2.99394         0.230388        -0.358729       
2.22337         -1.20207        33340.3         9760.41         -99.7382        
374.27          99.7382         30.6386         -48.6334        1.08309         
-0.0827443      1110            0               250.005         0.758642        
0               0               6.51167         0.0744829       1.70305         
3               0               0.0140953       -0.0105213      0               
0               0.0563149       3.1154          0               0.0100682       
0.0137364       0               0               1.02937         -1.95367e-006   
-3.52107e-006   1.18643e-005    -0.00779039     -0.00253891     0.0101225       
-1.06991        -0.703285       0.370498        -44.6542        -27.9336        
4.14311         0.648529        -0.00233118     -0.00233118     0.648529        
1.15337         -12.9733        2               0               0               
-0.00198899     -1.6868         0.266196        0.280319        -0.280319       
-0.000112497    0               0.298994        0               0               
100             20              1               
3.002           0               0.929891        25029.8         0               
0               0               -0              -5.68798        -0              
0.0345351       174.182         -0.0338197      0.0034462       0.00173336      
-1.92286        -0.000963145    873.949         -0.0115128      -6957.34        
290.579         6957.34         -0.00175041     -5.65417        -0.00267389     
-0.000329638    1360            11199.5         0.00242707      0.525859        
0               0               2.69334         0.0500997       2.24516         
2.24825         0               0               0               0               
0               0               0               0               0               
0               0               0               0.102254        3.15601e-005    
-2.72171e-006   5.06764e-006    0.00061359      0.00334071      0.00810894      
0.0169852       0.0202637       -0.0129937      -8.59705        0.029043        
0.674582        1.41456         0.188553        0.188553        1.41456         
17.1228         -6.10348        2               0               0               
4.75755e-006    0.0136091       0.00201028      0               0               
0               0               34334.2         0               0               
100             21              1               
79.215          0               1.21239         56195.9         0               
0               0               27.9151         -31.5787        0.103166        
