1 input_9_1_1 AGM6 Test Case.asc  ' AGM66 ' Jan 22 2018 17:05:30
  0  0 81
time            lconv           vmach           pdynmc          VAEL1           
VAEL2           VAEL3           psiblx          thtblx          phiblx          
alppx           phipx           alphax          betax           ppx             
qqx             rrx             SBEL1           SBEL2           SBEL3           
dvbe            hbe             psivlx          thtvlx          anx             
ayx             vmass           thrust          fmasse          stmarg          
realq1          realq2          wnq             zetq            gavail          
gmax            trcond          epy             epz             thtpb           
psipb           ththb           phihb           EAHH1           EAHH2           
EAHH3           sigdpy          sigdpz          ehbe            EWBEB1          
EWBEB2          EWBEB3          EFSPB1          EFSPB2          EFSPB3          
EVBE1           EVBE2           EVBE3           ESTTC1          ESTTC2          
ESTTC3          ancomx          alcomx          all             ann             
psiobcx         thtobcx         wacl            phicomx         rrcomx          
dpx             dqx             drx             miss            MISS_P1         
MISS_P2         MISS_P3         dbt             psiplx          thtplx          
critmax         
0.276256        0               0.540427        0               0               
100             10              1               
3.002           0               0.936234        25163.2         -2.47557        
23.4132         -0.00300032     -4.81906        -5.6317         0.0202942       
0.311741        96.158          -0.0333124      0.308753        -0.0104577      
-1.9036         0.0389043       873.977         1.57575         -6957.26        
290.555         6957.26         0.0771251       -5.66354        -0.00302179     
-0.0252902      1360            11145.7         0.00242707      0.530756        
0               0               2.72698         0.0496666       2.2371          
2.26523         0               0               0               0               
0               0               0               0               0               
0               0               0               0.232724        1.07311e-005    
4.58556e-007    -6.58363e-007   -0.000684401    -0.00282547     -0.00784729     
0.00423964      -0.0786809      -0.0438615      -3.39552        -0.411601       
13.8694         1.41677         0.179422        0.179422        1.41677         
21.7893         -6.26706        2               0               0               
8.57765e-005    0.0240132       0.0890265       0               0               
0               0               34333.7         0               0               
100             11              1               
78.434          0               1.23201         55943.3         -3.54114        
19.9586         0.0577038       26.6154         -32.6686        0.0212964       
1.13399         -118.632        -0.543286       -0.995007       0.212808        
-1.50516        0.299584        29033.8         7137.37         -4876.09        
402.525         4876.09         28.6909         -31.668         -0.128774       
0.227989        1110            0               250.005         0.673902        
0               0               4.75457         0.0572326       2.70075         
3               0               -0.00724812     0.0019338       -0.191784       
0.0637297       0.203117        2.82405         0               0.000667544     
-0.00677883     -0.0837018      0.026625        0.238566        1.16726e-005    
3.5415e-007     -1.10786e-006   -0.00154125     -0.00104293     -0.00832211     
0.252511        -0.664347       -0.901193       6.74692         -34.6122        
-21.9878        -2.84626        0.948058        3.14404         -9.43902        
3.9735          -11.5369        2               0               0               
-0.000127138    0.344895        -0.516419       0               0               
0               0               6882.12         0               0               
100             11              1               
95.968          2               1.14161         82924.1         -1.9517         
0.593279        0.185226        32.7024         -44.4349        0.387899        
2.96375         6.6748          2.94364         0.34433         -0.425516       
1.1549          -2.24774        33333.1         9758.13         -99.8099        
389.323         99.8099         33.5185         -47.4999        1.04269         
-0.113399       1110            0               250.005         0.743166        
0               0               6.32359         0.0704267       1.76472         
3               0               0.00647803      -0.0227724      0               
0               0.0603095       3.07822         0               0.0223141       
0.00777077      0               0               -0.376293       1.18704e-005    
2.19814e-006    7.97698e-007    -0.00125833     -0.00167423     -0.0117418      
0.373102        -0.751384       -1.04287        11.9074         -46.4972        
-38.9464        0.659989        -0.00341299     -0.00341299     0.659989        
3.9735          -11.5369        2               0               0               
-0.00361849     -1.58674        0.444833        0.325209        -0.258602       
0.197196        0               0.367655        0               0               
100             11              1               
3.002           0               0.93623         25162.9         -2.47508        
23.4198         -0.00262491     -4.8242         -5.61768        -0              
0.315106        94.3485         -0.0237948      0.312914        -0.0105952      
-1.90229        0.0433199       873.978         1.57258         -6957.29        
290.554         6957.29         0.0761285       -5.65887        -0.0021206      
-0.0255708      1360            11145.7         0.00242707      0.530774        
0               0               2.72715         0.0496665       2.23676         
2.2652          0               0               0               0               
0               0               0               0               0               
0               0               0               8.57097         -7.23125e-006   
1.69453e-006    1.39227e-006    0.00295641      -0.000851542    0.00127392      
-0.0475851      0.0206812       0.0044626       -8.80655        0.311841        
-9.10891        1.41739         0.17945         0.17945         1.41739         
21.7512         -6.25543        2               0               0               
0.000122901     0.0186613       0.0928013       0               0               
0               0               34333.7         0               0               
100             12              1               
78.574          0               1.23166         55744.6         -3.486          
19.9765         0.0307077       26.4258         -32.8493        -0.1016         
1.15381         -124.157        -0.647683       -0.95446        0.199557        
-1.61164        0.376177        29080.4         7109.5          -4901           
402.277         4901            28.5638         -31.7458        -0.152021       
0.218596        1110            0               250.005         0.674604        
0               0               4.75069         0.0571533       2.69658         
3               0               -0.00684853     0.00249067      -0.194475       
0.0720777       0.207592        2.79192         0               -0.000106493    
-0.00713937     -0.0849592      0.0304141       4.95965         -6.41484e-006   
1.61582e-006    8.88359e-007    0.00223442      -0.0033268      0.00155634      
0.0410041       -0.053692       0.0391006       -10.4494        2.7331          
-9.90293        -2.80926        1.05265         3.58751         -9.57414        
4.25728         -11.5834        2               0               0               
0.000245396     0.390805        -0.50463        0               0               
0               0               6882.07         0               0               
100             12              1               
96.106          2               1.14296         83119.1         -1.39811        
0.862862        -0.37292        33.7629         -44.9193        0.242036        
2.85581         6.49552         2.83655         0.322824        -0.430934       
0.711839        -2.34937        33333.7         9758.32         -99.9317        
389.806         99.9317         34.5711         -47.8737        1.0068          
-0.10335        1110            0               250.005         0.741282        
0               0               6.31491         0.0704501       1.81134         
3               0               0.00342853      -0.0227531      0               
0               0.060351        3.08802         0               0.0224963       
0.00470234      0               0               8.24443         -1.00378e-005   
-6.2051e-007    2.77441e-007    0.00185871      -0.00221002     0.000451481     
0.0772122       -0.0895773      0.0813204       -9.35023        1.11035         
-8.81678        0.653446        -0.00352447     -0.00352447     0.653446        
4.25728         -11.5834        2               0               0               
-0.00382895     -1.49863        0.439252        0.319013        -0.216614       
0.234196        0               0.323742        0               0               
100             12              1               
3.002           0               0.93623         25162.9         -2.4793         
23.3708         0.000965491     -4.8282         -5.6129         -0              
0.316533        93.7408         -0.0205748      0.314679        -0.00910525     
-1.90102        0.0435246       873.978         1.55672         -6957.3         
290.553         6957.3          0.0738725       -5.6573         -0.00178073     
-0.0254059      1360            11145.7         0.00242707      0.530782        
0               0               2.72722         0.0496664       2.23663         
2.26519         0               0               0               0               
0               0               0               0               0               
0               0               0               0.0749332       1.56044e-005    
1.16533e-006    -1.07971e-006   -0.00514856     0.00283222      0.00422621      
-0.0320817      0.075616        -0.0482864      -9.99949        -3.5657         
-4.94659        1.41666         0.181152        0.181152        1.41666         
21.7517         -6.34182        2               0               0               
0.000145886     0.0179135       0.103308        0               0               
0               0               34333.7         0               0               
100             13              1               
78.663          0               1.23105         55547.7         -3.49172        
20.0518         0.039858        26.466          -32.8258        0               
1.15262         -122.301        -0.615739       -0.973854       0.199782        
-1.39194        0.375821        29106.8         7106.82         -4922.2         
402.008         4922.2          28.5928         -31.7489        -0.144846       
0.221885        1110            0               250.005         0.674808        
0               0               4.74328         0.0570986       2.69793         
3               0               -0.00732036     0.00240699      -0.198746       
0.07412         0.210491        2.79019         0               4.24385e-005    
-0.00905437     -0.0852956      0.0318854       1.43621         1.50534e-005    
1.75399e-006    -1.59196e-006   -0.00317176     0.00428968      0.00360504      
-0.340969       0.183568        0.428087        -22.0676        10.5404         
17.0172         -2.79377        1.09309         3.75613         -9.60008        
4.28614         -11.3797        2               0               0               
0.000231322     0.370751        -0.513191       0               0               
0               0               6882.28         0               0               
100             13              1               
96.201          2               1.14394         83262.3         -1.90489        
0.641547        0.117654        33.8066         -45.3299        0.47569         
2.86041         9.6522          2.8201          0.479423        -0.632583       
0.742636        -2.72591        33334.2         9758.58         -99.7717        
390.15          99.7717         34.8419         -48.2693        1.00363         
-0.165092       1110            0               250.005         0.740978        
0               0               6.31842         0.0704447       1.80747         
3               0               0.00403244      -0.0278846      0               
0               0.0588943       3.06642         0               0.0274994       
0.00526849      0               0               3.89759         2.69503e-006    
-9.63665e-007   -6.19732e-007   -0.00191697     0.00356347      0.00752033      
-0.380428       0.0775489       0.405105        -28.5706        13.1682         
24.0908         0.649671        -0.00459839     -0.00459839     0.649671        
4.28614         -11.3797        2               0               0               
-0.00462487     -1.48424        0.546735        0.378458        -0.262183       
0.27293         0               0.460948        0               0               
100             13              1               
3.002           0               0.936232        25163           -2.47583        
23.4108         -0.00222842     -4.81955        -5.62239        -0.00620141     
0.309889        94.9969         -0.0268742      0.307362        -0.0113127      
-1.89993        0.0486444       873.977         1.56373         -6957.28        
290.554         6957.28         0.0751877       -5.66049        -0.00235503     
-0.0247743      1360            11145.7         0.00242707      0.530744        
0               0               2.72687         0.0496666       2.23725         
2.26521         0               0               0               0               
0               0               0               0               0               
0               0               0               1.9082          -7.75962e-006   
2.12017e-007    -7.46802e-007   -0.00432605     0.000399953     -0.00192651     
-0.0663737      -0.0112209      -0.0329097      -1.96602        5.3356          
-4.19892        1.41705         0.178888        0.178888        1.41705         
21.6231         -6.19933        2               0               0               
0.000106833     0.0223884       0.102974        0               0               
0               0               34333.7         0               0               
100             14              1               
78.582          0               1.23151         55743.8         -3.53542        
20.0223         0.0661647       26.5047         -32.9276        -0.136255       
1.18676         -122.83         -0.643256       -0.996859       0.259636        
-1.43762        0.311582        29084.7         7099.29         -4899.08        
402.24          4899.08         28.5932         -31.8273        -0.15145        
0.228676        1110            0               250.005         0.675588        
0               0               4.75732         0.0571372       2.68791         
3               0               -0.00688501     0.00245804      -0.192128       
0.0728899       0.205427        2.78175         0               0.000546704     
-0.00713357     -0.0823245      0.0314174       -0.999231       -7.81761e-006   
3.8035e-007     -8.73992e-007   -0.00978985     0.00159206      -0.00324131     
-0.175221       0.260256        0.0112712       -3.75206        18.9776         
-1.11047        -2.78456        1.11633         3.708           -9.24919        
4.08692         -11.3494        2               0               0               
-0.000169111    0.389504        -0.516343       0               0               
0               0               6882.11         0               0               
100             14              1               
96.113          2               1.14278         83093.3         -1.9342         
0.631543        0.148714        33.3254         -44.5863        0.372099        
3.14357         12.2104         3.07268         0.66457         -0.837562       
1.49113         -2.93361        33333.6         9758.39         -99.8305        
389.744         99.8305         34.628          -47.777         1.09929         
-0.242031       1110            0               250.005         0.747367        
0               0               6.37277         0.0703372       1.68078         
3               0               0.011103        -0.0308429      0               
0               0.0607975       3.03418         0               0.0294441       
0.0147634       0               0               2.61903         -1.02684e-005   
-7.31087e-007   -2.26049e-006   -0.0113586      -0.000645639    0.00114378      
-0.301362       0.280423        -0.1442         -7.73293        23.3797         
-2.34953        0.657047        -0.00553423     -0.00553423     0.657047        
4.08692         -11.3494        2               0               0               
-0.0049547      -1.65343        0.660348        0.462058        -0.390619       
0.246809        0               0.459379        0               0               
100             14              1               
3.002           0               0.93623         25162.9         -2.48662        
23.2858         0.00722665      -4.82181        -5.61555        -0              
0.312068        94.1228         -0.02231        0.309511        -0.00975762     
-1.90026        0.0490204       873.978         1.56438         -6957.3         
290.553         6957.3          0.0750809       -5.65822        -0.00191719     
-0.0247944      1360            11145.7         0.00242707      0.530756        
0               0               2.72698         0.0496665       2.23704         
2.2652          0               0               0               0               
0               0               0               0               0               
0               0               0               2.78201         6.54313e-006    
-1.53185e-006   4.75322e-006    0.00186207      0.000559063     0.00267078      
0.00464798      0.0488106       -0.105998       5.13734         4.51045         
1.56301         1.41562         0.179394        0.179394        1.41562         
21.7489         -6.28948        2               0               0               
0.000134728     0.0200141       0.109865        0               0               
0               0               34333.7         0               0               
100             15              1               
78.499          0               1.23154         55851.6         -3.28988        
19.7309         -0.128912       26.4039         -32.8269        -0.00977803     
1.08638         -125.402        -0.628983       -0.884913       0.153416        
-1.53489        0.254825        29064.7         7101.85         -4883.33        
402.319         4883.33         28.6168         -31.7422        -0.147625       
0.203571        1110            0               250.005         0.672705        
0               0               4.74215         0.057247        2.71376         
3               0               -0.00654978     0.00256123      -0.190117       
0.0731864       0.204884        2.77756         0               1.99819e-005    
-0.00591371     -0.0820461      0.0310081       2.50275         7.72687e-006    
-1.97897e-006   4.48314e-006    0.00369927      0.00050899      0.00372055      
-0.0824023      0.034649        -0.291012       -1.38677        7.08849         
-20.3356        -2.78822        1.10717         3.66105         -9.21977        
4.02262         -11.6203        2               0               0               
6.28573e-005    0.377244        -0.466619       0               0               
0               0               6882            0               0               
100             15              1               
96.033          2               1.14185         82957.4         -1.53352        
0.737448        -0.208743       32.739          -44.2102        0.55042         
3.30106         14.6251         3.19423         0.833037        -1.00457        
1.67301         -3.138          33333.2         9758.25         -99.8914        
389.417         99.8914         34.2661         -47.5246        1.14818         
-0.309549       1110            0               250.005         0.752233        
0               0               6.41522         0.0702648       1.61109         
3               0               0.0127196       -0.0350125      0               
0               0.0630295       3.00282         0               0.0328557       
0.0179063       0               0               3.36153         8.02377e-006    
1.96984e-006    1.02691e-005    0.0053461       0.00100471      -0.00649454     
-0.0798952      0.0158624       -0.189936       -2.9833         7.77106         
-24.2286        0.660365        -0.00630742     -0.00630742     0.660365        
4.02262         -11.6203        2               0               0               
-0.00524727     -1.71844        0.774737        0.505658        -0.433688       
0.260009        0               0.485908        0               0               
100             15              1               
3.002           0               0.936232        25163           -2.48989        
23.2496         0.01155         -4.82081        -5.6214         -0              
0.311975        94.8371         -0.0261303      0.308774        -0.00934574     
-1.90293        0.0407229       873.977         1.56672         -6957.28        
290.554         6957.28         0.0753564       -5.66027        -0.00236853     
-0.0254545      1360            11145.7         0.00242707      0.530756        
0               0               2.72698         0.0496666       2.23706         
2.26521         0               0               0               0               
0               0               0               0               0               
0               0               0               -8.37376        2.27532e-006    
-3.39088e-006   2.9525e-006     -0.00680849     -0.000183584    -0.00139818     
-0.0407315      0.0333356       -0.103566       -1.51151        -2.26618        
-5.59953        1.41776         0.181584        0.181584        1.41776         
21.8396         -6.29201        2               0               0               
0.000109229     0.0193724       0.0865862       0               0               
0               0               34333.7         0               0               
100             16              1               
78.552          0               1.23113         55711           -3.33035        
19.8074         -0.0856088      26.3889         -32.707         -0.101265       
1.15492         -121.743        -0.607363       -0.981647       0.223398        
-1.51775        0.331106        29084.6         7098.54         -4898.89        
402.1           4898.89         28.4942         -31.6468        -0.14307        
0.2246          1110            0               250.005         0.674841        
0               0               4.75054         0.0571595       2.69644         
3               0               -0.00695444     0.00254945      -0.196615       
0.0742233       0.209886        2.78498         0               0.000322492     
-0.00725989     -0.0855516      0.0314638       -9.41237        1.16918e-006    
-2.84692e-006   3.05521e-006    -0.00716282     0.00135916      -0.000703476    
-0.70376        0.112433        -0.349342       -32.3017        1.13146         
-26.5996        -2.79985        1.07742         3.7088          -9.63791        
4.21382         -11.8433        2               0               0               
-2.32888e-005   0.37247         -0.511626       0               0               
0               0               6882.22         0               0               
100             16              1               
96.094          2               1.1426          83066.4         -1.7524         
0.694089        -0.020583       34.0125         -44.8785        0.254347        
2.89602         6.78526         2.87597         0.342041        -0.458693       
0.719318        -2.43649        33333.7         9758.33         -99.9063        
389.688         99.9063         34.8494         -47.8716        1.02178         
-0.110925       1110            0               250.005         0.741939        
0               0               6.31861         0.0704405       1.7937          
3               0               0.0030017       -0.0241971      0               
0               0.0601218       3.08962         0               0.0239704       
0.0035232       0               0               -12.4348        -1.57165e-006   
-5.54908e-006   1.29752e-006    -0.00833676     0.000281431     -0.00476866     
-0.856428       0.179588        -0.403976       -45.8721        3.79682         
-32.8831        0.654632        -0.00370191     -0.00370191     0.654632        
4.21382         -11.8433        2               0               0               
-0.00397847     -1.51536        0.454007        0.333937        -0.222744       
0.248796        0               0.347515        0               0               
100             16              1               
3.002           0               0.936229        25162.8         -2.47443        
23.4279         -0.00274258     -4.81534        -5.61135        -0.0144379      
0.307002        93.6594         -0.0195092      0.305044        -0.00896394     
-1.90132        0.0404578       873.979         1.57872         -6957.31        
290.553         6957.31         0.0770836       -5.65671        -0.00171205     
-0.0248847      1360            11145.7         0.00242707      0.530725        
0               0               2.72669         0.0496666       2.23748         
2.26519         0               0               0               0               
0               0               0               0               0               
0               0               0               3.64033         6.3509e-006     
-4.95838e-006   -4.05253e-006   -0.00790906     -0.00313762     0.0054334       
0.0488346       0.0643164       0.0448825       -6.55436        -0.43294        
4.75383         1.41558         0.179594        0.179594        1.41558         
21.7556         -6.38679        2               0               0               
0.000126179     0.016274        0.0923548       0               0               
0               0               34333.7         0               0               
100             17              1               
78.63           0               1.23088         55520           -3.58812        
20.1685         0.102575        26.5442         -32.6909        -0.0551497      
1.19985         -118.62         -0.574369       -1.05247        0.249837        
-1.46046        0.376048        29098.6         7122.13         -4924           
401.945         4924            28.5768         -31.6568        -0.135417       
0.239362        1110            0               250.005         0.676197        
0               0               4.75151         0.0570634       2.68569         
3               0               -0.00713415     0.00241481      -0.202442       
0.0698825       0.213834        2.81422         0               -0.000168963    
-0.00765434     -0.087215       0.0300665       2.96751         6.87526e-006    
-4.9078e-006    -4.1939e-006    -0.00840117     -0.00343346     0.00615767      
-0.529603       -0.388564       0.37176         -24.0717        -6.55479        
21.9555         -2.82303        1.01514         3.53926         -9.84247        
4.20256         -11.6844        2               0               0               
-3.04055e-005   0.361665        -0.547687       0               0               
0               0               6882.54         0               0               
100             17              1               
96.174          2               1.14386         83249.4         -1.65438        
0.80034         -0.147757       34.663          -45.7369        0.045906        
2.50988         -4.27648        2.50275         -0.187089       0.184501        
-0.796304       -0.847035       33334.3         9758.4          -99.8984        
390.121         99.8984         34.7291         -48.3558        0.8939          
0.0914803       1110            0               250.005         0.736111        
0               0               6.27345         0.0705541       1.9673          
3               0               -0.00775396     -0.00986683     0               
0               0.0586997       -3.12589        0               0.00969604      
-0.00852552     0               0               -0.64326        1.04966e-005    
-5.40843e-006   -4.34913e-006   -0.0104372      -0.0031215      0.00558266      
-0.656277       -0.632953       0.352737        -34.4051        -15.4039        
28.497          0.645087        -8.94499e-005   -8.94499e-005   0.645087        
4.20256         -11.6844        2               0               0               
-0.00141672     -1.16462        0.0298318       0.201251        0.0464779       
0.19581         0               0.292203        0               0               
100             17              1               
3.002           0               0.936232        25163           -2.43363        
23.9072         -0.0355215      -4.8238         -5.61353        -0.0159643      
0.337597        93.8536         -0.0209852      0.311539        -0.0104537      
-1.8979         0.0693526       873.978         1.56616         -6957.3         
290.553         6957.3          0.0750905       -5.65743        -0.00206648     
-0.0279081      1360            11145.7         0.00242707      0.530907        
0               0               2.72837         0.0496661       2.23474         
2.26521         0               0               0               0               
0               0               0               0               0               
0               0               0               -5.09153        -1.99471e-006   
1.47994e-006    -9.9637e-006    0.00319001      0.000309291     0.00413106      
-0.00844403     0.0111448       0.0482578       1.02342         -4.23489        
-22.9847        1.4167          0.178444        0.178444        1.4167          
21.7433         -6.34214        2               0               0               
0.000139533     0.0160074       0.0830273       0               0               
0               0               34333.7         0               0               
100             18              1               
78.542          0               1.23195         55849.6         -3.35922        
19.8231         -0.0747771      26.4403         -33.0623        -0.0899122      
1.1762          -127.476        -0.715413       -0.933064       0.186344        
-1.48309        0.338623        29069.2         7105.22         -4889.18        
402.417         4889.18         28.6007         -31.89          -0.168026       
0.214846        1110            0               250.005         0.675124        
0               0               4.75892         0.0571695       2.69013         
3               0               -0.00708282     0.00226206      -0.188714       
0.0716409       0.201444        2.78367         0               0.000240886     
-0.00777268     -0.0829264      0.0298367       -5.40085        -1.5009e-006    
5.57112e-007    -8.86774e-006   0.00155777      0.000458914     0.0044085       
0.257737        0.300977        0.260473        14.1782         11.3859         
-13.8196        -2.8065         1.05998         3.5238          -9.32992        
4.26674         -11.3813        2               0               0               
0.000249126     0.412845        -0.497689       0               0               
0               0               6882.18         0               0               
100             18              1               
96.067          2               1.14246         83046.2         -1.52453        
0.815031        -0.254933       33.9255         -44.5802        0.188625        
2.91658         3.86561         2.90961         0.196518        -0.263697       
1.06548         -2.00231        33333.5         9758.2          -99.9195        
389.632         99.9195         34.5444         -47.6074        1.02941         
-0.0549298      1110            0               250.005         0.742254        
0               0               6.32061         0.0704353       1.78461         
3               0               0.00602892      -0.0206919      0               
0               0.0602257       3.1052          0               0.0205242       
0.00700257      0               0               -2.14829        -5.03808e-006   
7.80188e-006    -7.06985e-007   0.00144001      0.000261122     0.000802        
0.240588        0.294258        0.314816        18.4963         16.311          
-8.7112         0.65778         -0.00262759     -0.00262759     0.65778         
4.26674         -11.3813        2               0               0               
-0.00320775     -1.57385        0.339591        0.286722        -0.232486       
0.167808        0               0.283203        0               0               
100             18              1               
3.002           0               0.936231        25163           -2.45987        
23.5956         -0.0164246      -4.82364        -5.61864        -0.0126848      
0.318113        94.432          -0.0242345      0.312666        -0.0103719      
-1.90079        0.047055        873.978         1.57232         -6957.29        
290.554         6957.29         0.0764289       -5.65932        -0.00218004     
-0.0258173      1360            11145.7         0.00242707      0.530792        
0               0               2.72731         0.0496665       2.2365          
2.2652          0               0               0               0               
0               0               0               0               0               
0               0               0               -2.12031        7.60733e-006    
-2.15596e-006   -3.60479e-006   0.000435505     -0.00162584     0.000390103     
-0.0481476      -0.015267       0.0397489       3.9407          -4.01326        
-14.4089        1.41415         0.176254        0.176254        1.41415         
21.6983         -6.42029        2               0               0               
0.000120953     0.0192566       0.0935316       0               0               
0               0               34333.7         0               0               
100             19              1               
78.6            0               1.23128         55656.9         -3.43441        
19.9524         -0.00681494     26.4138         -32.9284        -0.0630549      
1.14738         -126.22         -0.677782       -0.92528        0.223123        
-1.48808        0.40372         29087.2         7112.98         -4909.01        
402.131         4909.01         28.5919         -31.792         -0.158631       
0.212015        1110            0               250.005         0.674568        
0               0               4.74646         0.0571369       2.69872         
3               0               -0.0068708      0.00248821      -0.194116       
0.0725862       0.207674        2.78785         0               9.91189e-005    
-0.0067507      -0.0848536      0.0305764       -0.684722       8.45158e-006    
-2.79828e-006   -2.89866e-006   -0.00028367     -0.00125813     4.7355e-005     
-0.121817       0.057435        0.307423        -2.62584        1.71039         
1.72729         -2.8069         1.05892         3.60503         -9.55589        
4.38541         -11.6571        2               0               0               
0.00035317      0.399152        -0.492089       0               0               
0               0               6882.3          0               0               
100             19              1               
96.134          2               1.1432          83152.6         -1.72908        
0.702838        -0.0431187      33.249          -44.8325        0.44772         
3.07621         11.3242         3.01665         0.603809        -0.771719       
1.23045         -2.88574        33333.7         9758.36         -99.9848        
389.885         99.9848         34.4608         -47.969         1.07845         
-0.216598       1110            0               250.005         0.745256        
0               0               6.3545          0.070369        1.71063         
3               0               0.00841898      -0.0306956      0               
0               0.0609271       3.04825         0               0.0297516       
0.0111002       0               0               -0.962648       -2.44312e-006   
8.83276e-006    7.44121e-006    -0.00108236     -0.00347626     0.00663755      
-0.135337       -0.0287708      0.331821        -4.67113        2.23356         
7.24768         0.654325        -0.00524694     -0.00524694     0.654325        
4.38541         -11.6571        2               0               0               
-0.00487656     -1.61165        0.627069        0.431175        -0.340244       
0.264851        0               0.427635        0               0               
100             19              1               
3.002           0               0.936231        25162.9         -2.49773        
23.1581         0.0180259       -4.82279        -5.61867        0.0429077       
0.316949        94.5566         -0.0248664      0.312016        -0.00945373     
-1.90159        0.0477822       873.978         1.57444         -6957.29        
290.554         6957.29         0.0766501       -5.65903        -0.00224612     
-0.0257446      1360            11145.7         0.00242707      0.530785        
0               0               2.72725         0.0496665       2.2366          
2.2652          0               0               0               0               
0               0               0               0               0               
0               0               0               -1.20204        1.79457e-005    
-3.03e-006      2.11849e-006    0.00808839      -0.00204825     0.000729231     
0.0424545       -0.0250666      -0.0134829      5.34609         -0.401769       
-16.9497        1.41443         0.181011        0.181011        1.41443         
21.7044         -6.44359        2               0               0               
0.000119084     0.0192756       0.0922983       0               0               
0               0               34333.7         0               0               
100             20              1               
78.488          0               1.23195         55862.1         -3.57677        
20.0318         0.0880366       26.7309         -32.8032        0.0367424       
1.1911          -120.101        -0.597177       -1.03003        0.207524        
-1.51945        0.297414        29046.6         7137.55         -4887.33        
402.481         4887.33         28.7708         -31.7435        -0.141326       
0.235922        1110            0               250.005         0.675538        
0               0               4.76231         0.0571648       2.68614         
3               0               -0.00682794     0.00212687      -0.191038       
0.0634485       0.201529        2.82436         0               7.16831e-005    
-0.00667563     -0.0846494      0.0259457       -3.45641        1.74627e-005    
-2.42026e-006   1.5356e-006     0.00793031      -0.00225246     0.00136722      
0.371406        -0.570893       -0.117154       18.9966         -25.3068        
-25.9178        -2.85671        0.91607         3.06214         -9.54911        
3.9035          -11.6703        2               0               0               
-0.000140339    0.371202        -0.536042       0               0               
0               0               6882.17         0               0               
100             20              1               
96.018          2               1.14225         83015.5         -1.64111        
0.719506        -0.11803        32.213          -44.5187        0.546831        
3.08283         12.136          3.01418         0.647838        -0.780669       
1.25433         -2.89714        33333.2         9758.2          -99.9444        
389.541         99.9444         33.4694         -47.6559        1.07635         
-0.233564       1110            0               250.005         0.745802        
0               0               6.3536          0.0703702       1.70944         
3               0               0.00893024      -0.0304067      0               
0               0.0603547       3.03349         0               0.0292213       
0.011593        0               0               -3.96369        -2.89573e-006   
-6.24857e-006   3.97406e-006    0.00632306      -0.00209054     0.00279932      
0.452509        -0.774932       0.0423099       26.4037         -36.4055        
-26.3863        0.659392        -0.00526914     -0.00526914     0.659392        
3.9035          -11.6703        2               0               0               
-0.00478642     -1.61178        0.657125        0.427742        -0.339748       
0.259874        0               0.418093        0               0               
100             20              1               
3.002           0               0.936234        25163.2         -2.51266        
22.9934         0.0378978       -4.83209        -5.62783        -0              
0.327645        95.4992         -0.0305866      0.3177          -0.0104862      
-1.90187        0.048132        873.976         1.54986         -6957.27        
290.554         6957.27         0.073013        -5.66228        -0.0028334      
-0.0266025      1360            11145.7         0.00242707      0.53085         
0               0               2.72785         0.0496664       2.23566         
2.26523         0               0               0               0               
0               0               0               0               0               
0               0               0               0.894654        2.0033e-006     
-1.37304e-006   -3.89083e-006   0.000362213     0.00456965      -0.00554621     
-0.0222523      0.083459        -0.0437855      0.712494        0.310087        
8.79868         1.41469         0.179374        0.179374        1.41469         
21.6614         -6.2804         2               0               0               
9.63808e-005    0.022804        0.0941839       0               0               
0               0               34333.7         0               0               
100             21              1               
78.592          0               1.23171         55772.5         -3.4073         
19.893          -0.0327149      26.3556         -33.0301        -0.0851682      
1.13511         -127.476        -0.690533       -0.900616       0.167055        
-1.50622        0.316579        29086.6         7093.26         -4897.5         
402.298         4897.5          28.5595         -31.8828        -0.161765       
0.206989        1110            0               250.005         0.674052        
0               0               4.74813         0.057175        2.70135         
3               0               -0.0067488      0.00257714      -0.189679       
0.0759809       0.204214        2.76504         0               0.00018657      
-0.00744933     -0.0829356      0.0318831       0.421443        1.84181e-007    
-7.86923e-007   -3.43451e-006   0.00108642      0.00666017      -0.00786074     
-0.0139768      0.694671        0.00270182      0.530909        30.2385         
13.3196         -2.78181        1.12318         3.7637          -9.32168        
4.16693         -11.294         2               0               0               
0.000243896     0.400892        -0.481267       0               0               
0               0               6882.22         0               0               
100             21              1               
96.119          2               1.14273         83085.2         -1.61945        
0.721367        -0.134801       33.1116         -44.3345        0.48152         
3.34671         14.6849         3.23772         0.847975        -1.03571        
1.86168         -3.11685        33333.5         9758.32         -99.9763        
389.727         99.9763         34.6734         -47.6905        1.1661          
-0.316967       1110            0               250.005         0.7532          
0               0               6.43093         0.0702387       1.58851         
3               0               0.0147248       -0.0346186      0               
0               0.0623461       2.99611         0               0.0320978       
0.0197863       0               0               2.94349         -8.49009e-006   
-3.36269e-006   -4.24391e-006   0.00387577      0.00228509      0.0018518       
0.00459555      0.847013        -0.0499479      0.642788        43.6527         
12.5735         0.658924        -0.00639363     -0.00639363     0.658924        
4.16693         -11.294         2               0               0               
-0.00522646     -1.74995        0.780452        0.52609         -0.465839       
0.244467        0               0.517246        0               0               
100             21              1               
3.002           0               0.936232        25163           -2.49676        
23.1714         0.0187917       -4.82415        -5.6232         -0              
0.318221        94.9923         -0.0273888      0.313536        -0.0108784      
-1.90182        0.0455141       873.978         1.57475         -6957.28        
290.554         6957.28         0.0768026       -5.66079        -0.00248061     
