1 input_SAM_RF_AC_Radar_#1_#2_#3.asc  Feb 14 2018 11:31:38
  0  0 99
time            lconv           msl_time        mach            pdynmc          
psiblx          thtblx          phiblx          alppx           phipx           
alphax          betax           ppx             qqx             rrx             
SBEL1           SBEL2           SBEL3           dvbe            alt             
psivlx          thtvlx          anx             ayx             mass            
thrust          xcg             ai11            ai33            stmarg_pitch    
realq1          realq2          wnq             zetq            realp           
gavail          gmax            wnr             stmarg_yaw      realr1          
realr2          prreal          dbtk            epy             dta             
epz             thtpbx          psipbx          sigdy           sigdz           
thtvlcx         psivlcx         phiblcx         ancomx          alcomx          
gnav_comp       allx            annx            gn              dcvel           
psiflx          ip_sltrange     dvtbc           wacl            pacl            
wrcl            zrate           wnlagr          ancomx_test     alcomx_test     
dpx             dqx             drx             delx1           delx2           
delx3           delx4           miss            MISS1           MISS2           
MISS3           mode            dbt             psiptx          thtptx          
etax            zetx            aztbx           eltbx           dab             
ddab            snr_db          onax            epsic           ethtc           
psisb           thtsb           lamdqb          lamdrb          
-1.38778e-017   140731          5.5319          179.905         -65.0989        
0               0               -64.0573        62.6601         6.42752         
-281.706        156.119         77.0109         -0.673447       1.16321         
-0.0132843      -0.0872311      5.8157          -3.34678        17              1               
55.734          0               5.002           1.40248         127709          
-90.0023        44.9329         0.0504196       1.06741         0.0710132       
1.06741         0.00132289      0.0273128       -0.431593       0.000191915     
-0.0109369      -808.647        -739.64         473.361         739.64          
-90.0018        43.8663         0.822781        -0.00103773     238.723         
31661.1         2.61238         2.47485         289.94          0.3998          
-1.31582        -113.534        0               0               -151.431        
49.1211         50              0               0.169029        -1.09545        
-113.733        -57.4142        17848.6         0               1               
0               0               0               0               0               
43.903          -90.0581        -0.000810285    5.52971         0.0203924       
0               0.0203924       5.52971         0               0               
-90.0257        17846.8         0               0.526327        237.655         
121.145         1.05768         6.69543         0               0               
0.00354334      -0.199076       9.30846e-005    -0.00363642     -0.202619       
-0.00345025     0.195532        0               0               0               
0               122031          17848.1         0               0               
0               0               0               0               0               
0               0               0               0               0               
0               0               0               0               18              1               
68.541          0               17.809          2.21057         141279          
-89.922         37.3975         0.0454842       1.36952         -179.919        
-1.36951        -0.00193385     -0.0569475      -1.40399        0.0179632       
8.28288         -6657.84        -6966.45        690.696         6966.45         
-89.9231        38.7667         -1.33737        0.0018279       194.382         
6500.73         2.40315         2.0441          217.039         1.32372         
-2.2278         -161.126        0               0               -76.4094        
48.3538         50              0               1.07185         -1.9582         
-161.381        -81.6695        6909.24         0               1               
0               0               0               0               0               
38.8085         -89.977         0.000810285     0.583164        1.19471         
2785.02         1.19471         0.583164        3.1             0               
0               6910.71         0               0.891119        313.802         
61.1275         1.05768         6.69543         0               0               
-0.000360242    1.52458         -0.00229273     0.00265297      1.52494         
-0.00193249     -1.52422        0               0               0               
0               140731          6908.56         0               0               
0               0               -0.132285       -11.3498        6911.88         
-898.392        34.8534         0.0256988       0.000245668     -0.000375268    
-0.00246005     -0.197891       -0.000730256    0.00420688      18              1               
75.835          2               25.103          2.60799         126258          
-87.7064        35.8473         -0.214571       3.71934         -33.643         
3.09771         -2.05957        -7.03088        11.1509         8.55698         
-3.19427        -11043.9        -9995.79        781.237         9995.79         
-90.1488        32.7086         2.97972         2.01982         179.794         
6964.92         2.35938         1.96387         216.082         1.11467         
-1.98997        -131.154        0               0               -53.8825        
45.6963         50              0               0.95978         -1.82408        
-131.319        -66.5713        5.96404         0               1               
0               0               0               0               0               
32.7476         -90.1996        -0.252208       36.2804         34.4054         
66.6917         44.0902         46.493          3.1             0               
0               6910.71         0               0.79599         265.847         
43.106          1.05768         6.69543         0               0               
0.202949        -3.72908        -2.2207         2.01775         -3.93203        
-2.42365        3.52613         5.94555         5.01802         -3.1889         
0               140731          5.90721         179.892         -65.0495        
0               0               69.8725         54.0403         8.41261         
-21.5135        151.444         107.428         1.30304         1.3482          
0.0640213       -0.0664501      6.73018         6.46945         18              1               
55.723          0               5.002           1.40248         127709          
-89.9994        44.9326         -0.00717041     1.06736         -0.0131663      
1.06736         -0.000245262    0.0465591       -0.431586       2.85059e-005    
0.0034644       -808.648        -739.638        473.361         739.638         
-89.9995        43.866          0.822733        0.000190282     238.723         
31661.1         2.61238         2.47485         289.94          0.39986         
-1.31586        -113.534        0               0               -151.431        
49.1212         50              0               0.169031        -1.09545        
-113.733        -57.4142        17851           0               1               
0               0               0               0               0               
43.8871         -90.018         -0.000810285    5.51925         -0.0156001      
0               -0.0156001      5.51925         0               0               
-90.0371        17852.9         0               0.526345        237.655         
121.145         1.05769         6.69582         0               0               
0.00290644      -0.199087       -2.5377e-005    -0.00288107     -0.201993       
-0.00293182     0.19618         0               0               0               
0               122031          17850.5         0               0               
0               0               0               0               0               
0               0               0               0               0               
0               0               0               0               19              1               
68.534          0               17.813          2.2109          141253          
-90.0006        37.4089         -0.000810285    1.37941         -179.888        
-1.3794         -0.00268522     -0.00902943     -1.41789        0.006659        
-0.51275        -6658.16        -6969.84        690.766         6969.84         
-90.0043        38.7879         -1.34671        0.00277428      194.374         
6501.35         2.40312         2.04406         217.03          1.32357         
-2.22751        -161.091        0               0               -76.3805        
48.3422         50              0               1.07079         -1.9571         
-161.346        -81.6516        6909.03         0               1               
0               0               0               0               0               
38.8103         -90.0222        -0.000810285    1.00521         8.70288         
2784.74         8.70288         1.00521         3.1             0               
0               6909.55         0               0.891004        313.745         
61.1044         1.05769         6.69582         0               0               
0.000907617     1.53611         -0.00204926     0.00114164      1.5352          
-0.00295688     -1.53702        0               0               0               
0               140731          6908.35         0               0               
0               0               0.00379211      -11.3916        6909.85         
-898.305        34.8575         0.0508701       0.000572755     -0.000678403    
-0.000298222    -0.198186       0.000726889     0.030648        19              1               
75.829          2               25.108          2.60784         126176          
-87.4501        34.7331         -0.225221       2.47982         -45.6268        
1.73476         -1.77231        -6.0734         4.35672         7.61938         
-2.44079        -11043.6        -9999.32        781.156         9999.32         
-89.5623        32.97           1.6521          1.67321         179.784         
6965.37         2.35935         1.96381         216.086         1.13732         
-2.01092        -131.057        0               0               -53.858         
47.1485         50              0               1.05865         -1.90908        
-131.15         -66.5296        2.69456         0               1               
0               0               0               0               0               
32.9899         -89.581         -0.219558       -36.8136        -33.8343        
-771.814        -690.849        -751.682        3.1             0               
0               6909.55         0               0.804368        265.691         
43.0864         1.05769         6.69582         0               0               
0.175766        -2.17833        -2.18871        2.01295         -2.35409        
-2.36448        2.00256         2.66678         1.06101         -2.44662        
0               140731          2.68789         -179.683        -64.8477        
0               0               78.0571         21.1867         3.04988         
248.972         169.069         149.274         1.77463         1.90746         
0.0354372       -0.115077       9.53386         8.77253         19              1               
55.723          0               5.002           1.40247         127709          
-90.0009        44.933          0.00512802      1.06746         0.0119559       
1.06746         0.000222733     0.142927        -0.431536       -1.88316e-005   
-0.00522213     -808.645        -739.641        473.361         739.641         
-90.0007        43.8663         0.822803        -0.00017388     238.723         
31661.1         2.61238         2.47485         289.94          0.399861        
-1.31586        -113.534        0               0               -151.431        
49.1211         50              0               0.169026        -1.09545        
-113.733        -57.4141        17851           0               1               
0               0               0               0               0               
43.8509         -90.0022        0.000810285     5.60398         0.0170379       
0               0.0170379       5.60398         0               0               
-89.971         17852.9         0               0.526345        237.654         
121.145         1.05769         6.69583         0               0               
-0.00410283     -0.199104       1.93959e-005    0.00408343      -0.195001       
0.00412223      0.203207        0               0               0               
0               122031          17850.5         0               0               
0               0               0               0               0               
0               0               0               0               0               
0               0               0               0               20              1               
68.542          0               17.821          2.21047         141002          
-89.9936        37.4771         0.00564575      1.38683         179.781         
-1.38682        0.00529757      -0.00103799     -1.40952        -0.00762894     
1.46167         -6651.38        -6979.77        690.541         6979.77         
-89.9865        38.8635         -1.35173        -0.00539854     194.358         
6503.15         2.40307         2.04397         217.012         1.32379         
-2.22606        -160.864        0               0               -76.2844        
48.336          50              0               1.07043         -1.9552         
-161.12         -81.5375        6908.98         0               1               
0               0               0               0               0               
38.8474         -89.9833        0.000810285     7.69347         -3.95895        
2783.37         -3.95895        7.69347         3.1             0               
0               6907.59         0               0.890424        313.382         
61.0275         1.05769         6.69583         0               0               
-0.000773354    1.54414         0.00439583      -0.00362248     1.54491         
0.00516918      -1.54336        0               0               0               
0               140731          6908.31         0               0               
0               0               -0.0166442      -11.5512        6908.89         
-897.862        34.8597         0.0289205       0.000451032     0.000226607     
-0.000535746    -0.201677       0.0238187       -0.0139487      20              1               
75.838          2               25.117          2.6004          125553          
-88.2392        37.9966         -0.151024       5.18341         -15.5772        
4.994           -1.39017        -4.35098        15.7859         5.09731         
-1.3127         -11043.9        -9994.28        778.976         9994.28         
-89.8845        32.9751         4.73935         1.40422         179.766         
6964.73         2.3593          1.96371         216.094         1.1716          
-2.03966        -130.671        0               0               -53.9116        
44.04           50              0               0.829364        -1.70581        
-131.015        -66.3605        6.86758         0               1               
0               0               0               0               0               
32.9539         -89.8809        -0.158686       40.5041         29.3159         
206.055         102.026         140.963         3.1             0               
0               6907.59         0               0.815864        265.073         
43.1293         1.05769         6.69583         0               0               
0.127768        -6.11853        -1.32557        1.1978          -6.2463         
-1.45334        5.99077         6.85478         6.72687         -1.31803        
0               140731          6.79697         -179.916        -64.8609        
0               0               41.2059         71.7376         9.29636         
-66.4694        149.709         94.7308         0.976725        1.33402         
0.0352946       -0.0719015      6.6664          4.85256         20              1               
55.723          0               5.002           1.40247         127709          
-89.9988        44.933          -0.0173364      1.06744         -0.0269434      
1.06744         -0.000501934    0.030067        -0.431531       -2.27793e-005   
0.00630872      -808.645        -739.641        473.361         739.641         
-89.9991        43.8663         0.822791        0.000392777     238.723         
31661.1         2.61238         2.47485         289.94          0.399845        
-1.31585        -113.534        0               0               -151.431        
49.1211         50              0               0.169027        -1.09545        
-113.733        -57.4141        17851           0               1               
0               0               0               0               0               
43.8382         -90.0154        -0.000810285    5.58909         -0.0032424      
0               -0.0032424      5.58909         0               0               
-90.0184        17857.9         0               0.526341        237.655         
121.145         1.05769         6.69573         0               0               
0.00341877      -0.199097       -3.84906e-005   -0.00338028     -0.202515       
-0.00345726     0.195678        0               0               0               
0               122031          17850.5         0               0               
0               0               0               0               0               
0               0               0               0               0               
0               0               0               0               21              1               
68.536          0               17.815          2.21099         141195          
-89.9955        37.448          -0.0124379      1.3851          179.864         
-1.38509        0.00329933      0.0433591       -1.43255        0.000901858     
0.810066        -6655.62        -6973.4         690.762         6973.4          
-89.9917        38.8328         -1.3518         -0.00331201     194.37          
6501.99         2.40311         2.04404         217.026         1.32352         
-2.22707        -161.028        0               0               -76.3474        
48.336          50              0               1.07021         -1.9562         
-161.285        -81.6204        6909.3          0               1               
0               0               0               0               0               
38.8047         -90.0062        0.000810285     5.78801         0.880308        
2784.34         0.880308        5.78801         3.1             0               
0               6914.15         0               0.890827        313.645         
61.078          1.05769         6.69573         0               0               
-0.00103056     1.54244         0.0030982       -0.00206764     1.54347         
0.00412876      -1.54141        0               0               0               
0               140731          6908.63         0               0               
0               0               -0.0137806      -11.4647        6908.92         
-898.175        34.8608         0.0517451       8.79863e-005    -0.000898826    
-0.000163839    -0.199097       0.0172414       0.00310056      21              1               
75.831          2               25.11           2.60774         126207          
-91.7447        35.4873         0.134982        2.87822         24.7289         
2.61467         1.20362         3.85929         9.11627         -4.87922        
1.39311         -11044.5        -9997.2         781.148         9997.2          
-90.3146        32.8537         2.46233         -1.15463        179.78          
6965.1          2.35934         1.96379         216.088         1.18204         
-2.05333        -131.044        0               0               -53.8746        
46.6811         50              0               0.994838        -1.85433        
-131.242        -66.5479        3.84271         0               1               
0               0               0               0               0               
32.8225         -90.3284        0.147101        -34.895         35.8097         
-482.068        415.784         -405.164        3.1             0               
0               6914.15         0               0.821332        265.671         
43.0996         1.05769         6.69573         0               0               
-0.116237       -3.40997        1.42702         -1.31079        -3.29373        
1.54326         3.5262          3.84844         3.58359         1.40297         
0               140731          3.83263         179.772         -64.9378        
0               0               -66.4924        65.6609         3.937           
155.506         164.634         135.901         -1.70461        1.64932         
-0.0311486      -0.0990253      8.24444         -8.45428        21              1               
55.723          0               5.002           1.40248         127709          
-89.9989        44.9327         -0.031321       1.06739         -0.0408101      
1.06739         -0.000760225    -0.145081       -0.431592       -0.000190855    
0.00531149      -808.647        -739.64         473.361         739.64          
-89.9991        43.8661         0.822752        0.00059623      238.723         
31661.1         2.61238         2.47485         289.94          0.399831        
-1.31584        -113.534        0               0               -151.431        
49.1211         50              0               0.16903         -1.09545        
-113.733        -57.4142        17851           0               1               
0               0               0               0               0               
43.8421         -89.9942        -0.000810285    5.57417         -0.00957148     
0               -0.00957148     5.57417         0               0               
-90.029         17840.3         0               0.526337        237.655         
121.145         1.05769         6.69564         0               0               
-0.000266088    -0.199093       -5.54974e-005   0.000321585     -0.198827       
0.00021059      0.199359        0               0               0               
0               122031          17850.5         0               0               
0               0               0               0               0               
0               0               0               0               0               
0               0               0               0               22              1               
68.529          0               17.808          2.21121         141414          
-90.0079        37.3537         -0.0267513      1.38988         179.935         
-1.38988        0.00156791      -0.0072688      -1.43661        -0.00231142     
-0.616965       -6663.06        -6963.74        690.92          6963.74         
-90.0068        38.7433         -1.35849        -0.00154193     194.384         
6500.24         2.40315         2.04411         217.042         1.32337         
-2.22838        -161.234        0               0               -76.4399        
48.3278         50              0               1.06945         -1.95693        
-161.491        -81.7239        6908.43         0               1               
0               0               0               0               0               
38.714          -89.9963        -0.000810285    -0.271636       0.717284        
2785.7          0.717284        -0.271636       3.1             0               
0               6899.49         0               0.891353        313.975         
61.1519         1.05769         6.69564         0               0               
0.000975759     1.54768         0.00153997      -0.00251573     1.5467          
0.000564211     -1.54866        0               0               0               
0               140731          6907.76         0               0               
0               0               0.0070405       -11.2777        6906.88         
-898.613        34.8649         0.0364793       -9.28126e-005   -0.000629883    
0.000210527     -0.196068       -0.0036835      0.0025251       22              1               
75.82           2               25.099          2.61582         126922          
-89.4031        33.1041         -0.0740372      0.528226        -53.3315        
0.315455        -0.42369        -2.08821        -0.824276       3.76285         
0.968753        -11044.9        -10000.7        783.535         10000.7         
-89.9107        32.7875         0.301164        0.329052        179.802         
6965.55         2.35941         1.96391         216.079         1.23874         
-2.11084        -131.407        0               0               -53.8293        
49.3949         50              0               1.15911         -1.99858        
-131.508        -66.7531        1.28922         0               1               
0               0               0               0               0               
32.7545         -89.9018        -0.0289528      1.36605         49.9813         
2630.36         721.919         19.731          3.1             0               
0               6899.49         0               0.844336        266.252         
43.0634         1.05769         6.69564         0               0               
0.0332167       -0.395038       -0.949546       0.91633         -0.428255       
-0.982763       0.361821        1.19377         -0.697454       0.968834        
0               140731          1.22428         -179.935        -64.9707        
0               0               -63.6011        -32.2308        1.56916         
-848.502        180.614         31.1724         0.543856        0.0149311       
0.0123165       -0.142478       0.0744322       2.69132         22              1               
55.723          0               5.002           1.40247         127709          
-90.0014        44.9332         0.0129806       1.06748         0.023889        
1.06748         0.000445052     0.017921        -0.43151        1.03844e-005    
-0.00807504     -808.644        -739.642        473.361         739.642         
-90.0011        43.8665         0.822821        -0.000348064    238.723         
31661.1         2.61238         2.47485         289.94          0.399848        
-1.31585        -113.534        0               0               -151.431        
49.1211         50              0               0.169025        -1.09545        
-113.733        -57.4141        17851           0               1               
0               0               0               0               0               
43.8498         -89.984         0.000810285     5.52698         -0.00427338     
0               -0.00427338     5.52698         0               0               
-89.9936        17841.9         0               0.526342        237.654         
121.145         1.05769         6.69575         0               0               
-0.00362525     -0.199112       3.83397e-005    0.00358691      -0.195487       
0.00366359      0.202737        0               0               0               
0               122031          17850.5         0               0               
0               0               0               0               0               
0               0               0               0               0               
0               0               0               0               23              1               
68.536          0               17.815          2.21077         141191          
-90.0296        37.4205         0.0107354       1.37994         179.902         
-1.37994        0.00234862      0.00790396      -1.41062        -0.000100797    
-1.93768        -6656.63        -6972.12        690.703         6972.12         
-90.0263        38.8001         -1.34688        -0.00238478     194.37          
6501.76         2.40311         2.04404         217.026         1.32373         
-2.22724        -161.036        0               0               -76.3582        
48.3422         50              0               1.07084         -1.95676        
-161.291        -81.624         6908.95         0               1               
0               0               0               0               0               
38.7899         -90.0085        0.000810285     2.56375         1.38349         
2784.81         1.38349         2.56375         3.1             0               
0               6902.09         0               0.890895        313.657         
61.0866         1.05769         6.69575         0               0               
-0.000940863    1.53599         0.00200301      -0.00106215     1.53694         
0.00294388      -1.53505        0               0               0               
0               140731          6908.28         0               0               
0               0               0.0460291       -11.424         6910.3          
-898.325        34.856          0.057072        0.000773886     -0.00062714     
5.60054e-005    -0.198662       0.00610912      0.00487203      23              1               
75.832          2               25.111          2.60339         125810          
-88.6903        36.6246         -0.127369       3.61954         -19.5839        
3.41066         -1.21251        -4.71491        10.8729         5.42189         
-3.03958        -11044.1        -9995.95        779.857         9995.95         
-90.1353        33.1938         3.21464         1.18645         179.778         
6964.94         2.35933         1.96378         216.089         1.18377         
-2.05258        -130.808        0               0               -53.8922        
45.8357         50              0               0.939794        -1.80437        
-131.059        -66.4316        5.61379         0               1               
0               0               0               0               0               
33.1815         -90.1174        -0.139275       -36.2082        -34.4813        
-182.477        -134.035        -140.748        3.1             0               
0               6902.09         0               0.82103         265.293         
43.1138         1.05769         6.69575         0               0               
0.118344        -4.35249        -1.32277        1.20442         -4.47083        
-1.44111        4.23415         5.51861         4.60857         -3.03581        
0               140731          5.49914         179.902         -64.6849        
0               0               63.4508         52.1452         5.2791          
58.8635         159.539         120.422         1.45183         1.51973         
0.0343174       -0.0959171      7.59597         7.19925         23              1               
55.723          0               5.002           1.40247         127709          
-90             44.9326         0.0041439       1.06739         0.00549443      
1.06739         0.000102352     -0.0986109      -0.43156        -4.35645e-006   
0.00014489      -808.647        -739.639        473.361         739.639         
-90             43.866          0.822752        -8.12419e-005   238.723         
31661.1         2.61238         2.47485         289.94          0.399868        
-1.31587        -113.534        0               0               -151.431        
49.1211         50              0               0.169029        -1.09545        
-113.733        -57.4142        17851           0               1               
0               0               0               0               0               
43.8796         -89.9799        0.000810285     5.58065         -0.0153097      
0               -0.0153097      5.58065         0               0               
-89.9868        17861.4         0               0.526348        237.655         
121.145         1.05769         6.69588         0               0               
-0.00178784     -0.199093       3.31465e-006    0.00178452      -0.197305       
0.00179115      0.200881        0               0               0               
0               122031          17850.5         0               0               
0               0               0               0               0               
0               0               0               0               0               
0               0               0               0               24              1               
68.537          0               17.816          2.21092         141181          
-90.0326        37.4703         -0.0112257      1.3663          -179.773        
-1.36629        -0.00541802     0.000802551     -1.41102        -0.00357238     
-4.97572        -6655.92        -6973.64        690.738         6973.64         
-90.0399        38.8362         -1.33342        0.00550749      194.368         
6502.04         2.4031          2.04402         217.023         1.32341         
-2.22689        -161.019        0               0               -76.345         
48.3587         50              0               1.07219         -1.95786        
-161.274        -81.6157        6908.7          0               1               
0               0               0               0               0               
38.8523         -90.0229        -0.000810285    -5.4573         6.16295         
2784.02         6.16295         -5.4573         3.1             0               
0               6922.17         0               0.890757        313.631         
61.076          1.05769         6.69588         0               0               
0.000771622     1.52115         -0.00452559     0.00375397      1.52038         
-0.00529721     -1.52192        0               0               0               
0               140731          6908.03         0               0               
0               0               0.0694737       -11.4867        6906.96         
-898.069        34.8624         0.0259489       -1.55585e-005   0.000452627     
0.00121285      -0.200796       -0.0215711      0.0217083       24              1               
75.83           2               25.109          2.60574         126078          
-91.1694        36.5775         0.122553        3.94512         13.4576         
3.83712         0.917442        2.63641         13.3339         -3.10376        
1.43055         -11045.9        -9993.82        780.585         9993.82         
-90.0865        32.7224         3.60504         -0.916316       179.782         
6964.67         2.35935         1.9638          216.087         1.20565         
-2.07478        -130.965        0               0               -53.9031        
45.4572         50              0               0.908217        -1.77814        
-131.268        -66.523         7.28813         0               1               
0               0               0               0               0               
32.7348         -90.0697        0.117854        -34.1611        36.5106         
-441.634        383.364         -358.694        3.1             0               
0               6922.17         0               0.829911        265.544         
43.1225         1.05769         6.69588         0               0               
-0.0902037      -4.98829        0.918486        -0.828282       -4.89809        
1.00869         5.0785          7.24021         7.09669         1.43441         
0               140731          7.19313         179.937         -65.0438        
0               0               -40.441         71.4609         5.90897         
142.463         157.58          133.932         -1.70974        1.59404         
-0.0175523      -0.077842       7.9703          -8.51156        24              1               
55.723          0               5.002           1.40248         127709          
-90.0002        44.9327         0.00319761      1.06739         0.00341831      
1.06739         6.36774e-005    0.107261        -0.431569       9.27178e-005    
-0.00138826     -808.647        -739.639        473.361         739.639         
-90.0002        43.8661         0.822746        -4.91925e-005   238.723         
31661.1         2.61238         2.47485         289.94          0.39987         
-1.31587        -113.534        0               0               -151.431        
49.1211         50              0               0.16903         -1.09545        
-113.733        -57.4142        17851           0               1               
0               0               0               0               0               
43.8717         -90.0203        0.000810285     5.58272         0.00532692      
0               0.00532692      5.58272         0               0               
-89.9845        17852.9         0               0.526348        237.655         
121.145         1.05769         6.69589         0               0               
-0.00634248     -0.199108       7.55427e-006    0.00633492      -0.192766       
0.00635003      0.205451        0               0               0               
0               122031          17850.5         0               0               
0               0               0               0               0               
0               0               0               0               0               
0               0               0               0               25              1               
68.539          0               17.818          2.21071         141116          
-89.9902        37.4569         -0.000810285    1.36863         179.998         
-1.36863        5.53488e-005    -0.00831247     -1.39518        0.0010363       
0.746077        -6654.66        -6975.52        690.654         6975.52         
-89.9902        38.8252         -1.33495        -7.62265e-005   194.364         
6502.38         2.40309         2.044           217.019         1.32402         
-2.227          -160.966        0               0               -76.3261        
48.3566         50              0               1.07209         -1.95739        
-161.221        -81.589         6908.56         0               1               
0               0               0               0               0               
38.8334         -90.0132        -0.000810285    3.22603         5.41623         
2784.12         5.41623         3.22603         3.1             0               
0               6911.41         0               0.890801        313.545         
61.0609         1.05769         6.69589         0               0               
0.00100438      1.52428         -5.33215e-005   -0.000951057    1.52328         
-0.0010577      -1.52528        0               0               0               
0               140731          6907.89         0               0               
0               0               -0.0158767      -11.4902        6907.79         
-898.104        34.864          0.0335801       -0.000128217    -0.000571886    
-0.000360917    -0.199895       0.00839535      0.019078        25              1               
75.833          2               25.112          2.60829         126239          
-89.9175        35.0947         -0.0472971      2.12646         2.50387         
2.12443         0.092877        2.85899         5.62032         -4.10349        
0.66654         -11043.5        -9998.31        781.303         9998.31         
-89.7994        32.9655         1.95966         -0.034557       179.776         
6965.24         2.35933         1.96377         216.09          1.26949         
-2.13555        -130.97         0               0               -53.8659        
47.5574         50              0               1.03013         -1.88499        
-131.22         -66.5524        2.46854         0               1               
0               0               0               0               0               
32.9718         -89.8225        -0.0414885      35.613          -35.0957        
2039.68         -658.226        667.928         3.1             0               
0               6911.41         0               0.854221        265.552         
43.0927         1.05769         6.69589         0               0               
0.00416726      -2.96523        0.445904        -0.450071       -2.9694         
0.441737        2.96106         2.47902         2.38916         0.6614          
0               140731          2.51857         -179.855        -64.8501        
0               0               -64.1549        72.7058         3.24689         
-657.962        167.983         51.8586         -0.641811       0.638192        
-0.031479       -0.14056        3.18977         -3.16317        25              1               
55.723          0               5.002           1.40248         127709          
-90             44.9323         -0.0217821      1.06731         -0.0223077      
1.06731         -0.000415525    0.138472        -0.431662       -0.00020898     
-0.000723557    -808.65         -739.637        473.361         739.637         
-90             43.8658         0.822693        0.000327381     238.723         
31661.1         2.61238         2.47485         289.94          0.39985         
-1.31586        -113.534        0               0               -151.431        
49.1212         50              0               0.169033        -1.09546        
-113.733        -57.4142        17851           0               1               
0               0               0               0               0               
43.8645         -89.9525        0.000810285     5.59153         -0.034929       
0               -0.034929       5.59153         0               0               
-90.0102        17863.9         0               0.526343        237.655         
121.145         1.05769         6.69576         0               0               
0.000828475     -0.199079       -2.44733e-005   -0.000804002    -0.199907       
-0.000852948    0.19825         0               0               0               
0               122031          17850.5         0               0               
0               0               0               0               0               
0               0               0               0               0               
0               0               0               0               26              1               
68.544          0               17.823          2.21047         140963          
-90.0891        37.512          -0.0171405      1.37679         179.915         
-1.37678        0.00204271      -0.0408         -1.40543        0.00118284      
-8.79202        -6650.24        -6981.71        690.522         6981.71         
-90.087         38.8884         -1.34157        -0.0020409      194.354         
6503.5          2.40306         2.04395         217.007         1.32411         
-2.22608        -160.827        0               0               -76.2664        
48.3485         50              0               1.0715          -1.9559         
-161.082        -81.519         6908.71         0               1               
0               0               0               0               0               
38.891          -90.0404        0.000810285     9.412           -1.74012        
2782.97         -1.74012        9.412           3.1             0               
0               6912.29         0               0.890433        313.323         
61.0131         1.05769         6.69576         0               0               
-0.00044039     1.53268         0.00181731      -0.00137692     1.53312         
0.0022577       -1.53224        0               0               0               
0               140731          6908.03         0               0               
0               0               0.152532        -11.6028        6909.13         
-897.731        34.8586         0.0359282       -1.69872e-005   0.000626835     
0.0025143       -0.202786       0.0297461       -0.0061319      26              1               
75.843          2               25.122          2.59445         125030          
-92.3404        38.3302         0.20667         5.67569         18.0457         
5.39819         1.75559         3.76137         16.6548         -4.41527        
4.7551          -11043.8        -9991.62        777.224         9991.62         
-90.2698        32.895          5.13523         -1.79358        179.756         
6964.39         2.35927         1.96366         216.098         1.14631         
-2.01279        -130.39         0               0               -53.943         
43.4872         50              0               0.804063        -1.68079        
-130.734        -66.2075        10.737          0               1               
0               0               0               0               0               
32.8927         -90.2244        0.223733        -39.915         30.1131         
-187.694        104.004         -137.858        3.1             0               
0               6912.29         0               0.805117        264.624         
43.1544         1.05769         6.69576         0               0               
-0.162654       -6.44341        1.53355         -1.3709         -6.28076        
1.6962          6.60606         10.7084         9.5868          4.77116         
0               140731          10.6543         179.805         -64.9365        
0               0               -62.6695        58.7504         10.8822         
60.5465         146.973         103.843         -1.08969        1.44824         
-0.0210885      -0.0510836      7.24025         -5.43302        26              1               
55.723          0               5.002           1.40248         127709          
-90.001         44.9324         0.0200788       1.06732         0.0279751       
1.06732         0.000521098     -0.13426        -0.431652       8.33514e-005    
-0.00494521     -808.649        -739.637        473.361         739.637         
-90.0008        43.8658         0.822705        -0.000407529    238.723         
31661.1         2.61238         2.47485         289.94          0.399844        
-1.31585        -113.534        0               0               -151.431        
